Sweep	g
25363	1374.31
25364	4054.95
25365	4054.95
25366	4054.95
25367	4054.95
25368	1521.75
25369	1521.75
25370	1521.75
25371	1521.75
25372	4654.25
25373	4654.25
25374	2310.98
25375	2310.98
25376	2310.98
25377	2310.98
25378	2310.98
25379	1398.84
25380	1398.84
25381	1398.84
25382	1398.84
25383	1398.84
25384	1398.84
25385	3523.25
25386	744.789
25387	744.789
25388	744.789
25389	959.13
25390	1291.07
25391	1291.07
25392	1291.07
25393	1291.07
25394	1291.07
25395	1291.07
25396	1291.07
25397	1581.42
25398	1581.42
25399	1581.42
25400	1581.42
25401	420.279
25402	2741.66
25403	1111.57
25404	1111.57
25405	1338.93
25406	1338.93
25407	1338.93
25408	1338.93
25409	1338.93
25410	1338.93
25411	1151.36
25412	1151.36
25413	1151.36
25414	1078.8
25415	2398.52
25416	1204.54
25417	1204.54
25418	1017.36
25419	1017.36
25420	1054.73
25421	1054.73
25422	1054.73
25423	615.574
25424	610.986
25425	610.986
25426	610.986
25427	1595.61
25428	1595.61
25429	1595.61
25430	1595.61
25431	1595.61
25432	1595.61
25433	1595.61
25434	1618.24
25435	1618.24
25436	1618.24
25437	2397.13
25438	2804.13
25439	1047.71
25440	1202.47
25441	1202.47
25442	1202.47
25443	956.77
25444	1238.54
25445	1238.54
25446	1238.54
25447	2268.12
25448	2268.12
25449	2268.12
25450	2268.12
25451	2268.12
25452	2268.12
25453	2725.42
25454	2638.28
25455	1636.31
25456	1636.31
25457	1636.31
25458	951.897
25459	951.897
25460	1305.96
25461	497.452
25462	497.452
25463	4882.22
25464	4882.22
25465	4882.22
25466	4882.22
25467	1189.61
25468	572.819
25469	1601.36
25470	1601.36
25471	1601.36
25472	2072.31
25473	2072.31
25474	2072.31
25475	2316.6
25476	949.876
25477	949.876
25478	1082.32
25479	1082.32
25480	1082.32
25481	1231.86
25482	1611.89
25483	1611.89
25484	1611.89
25485	1611.89
25486	1611.89
25487	1618.48
25488	1618.48
25489	1618.48
25490	1166.1
25491	2853.97
25492	3486.85
25493	881.897
25494	881.897
25495	881.897
25496	892.05
25497	892.05
25498	874.094
25499	874.094
25500	874.094
25501	874.094
25502	874.094
25503	874.094
25504	848.028
25505	848.028
25506	848.028
25507	848.028
25508	848.028
25509	848.028
25510	848.028
25511	600.523
25512	944.66
25513	1174.02
25514	1174.02
25515	1174.02
25516	1174.02
25517	1145.64
25518	809.959
25519	834.953
25520	3819.86
25521	3846.46
25522	5569.58
25523	5569.58
25524	5569.58
25525	5569.58
25526	1173.13
25527	1645.27
25528	1645.27
25529	1645.27
25530	1455.78
25531	1975.89
25532	3238.75
25533	3187.21
25534	1931.08
25535	1931.08
25536	1931.08
25537	1931.08
25538	1991.3
25539	1055.47
25540	2399.53
25541	2399.53
25542	2399.53
25543	2399.53
25544	925.639
25545	1087.65
25546	1144.84
25547	1144.84
25548	1144.84
25549	1144.84
25550	1144.84
25551	1144.84
25552	1473.26
25553	1473.26
25554	1473.26
25555	1473.26
25556	1641.2
25557	1715.82
25558	1715.82
25559	1715.82
25560	541.895
25561	773.765
25562	773.765
25563	1663.91
25564	1073.12
25565	1073.12
25566	1073.12
25567	1073.12
25568	1785.39
25569	1785.39
25570	1785.39
25571	1201.29
25572	1201.29
25573	1201.29
25574	1201.29
25575	1201.29
25576	1201.29
25577	910.763
25578	758.771
25579	758.771
25580	4168.63
25581	936.481
25582	1273.22
25583	1273.22
25584	1273.22
25585	782.742
25586	1041.15
25587	1041.15
25588	1041.15
25589	1799.95
25590	1208.99
25591	2340.82
25592	2340.82
25593	1045.57
25594	1975.71
25595	524.547
25596	534.258
25597	674.91
25598	674.91
25599	739.038
25600	1210.89
25601	1210.89
25602	1210.89
25603	1300.14
25604	1300.14
25605	1300.14
25606	379.188
25607	379.188
25608	379.188
25609	379.188
25610	438.041
25611	438.041
25612	1935.85
25613	1935.85
25614	1424.08
25615	2384.38
25616	2384.38
25617	1599.2
25618	1599.2
25619	1599.2
25620	1599.2
25621	2138.84
25622	809.818
25623	809.818
25624	809.818
25625	803.713
25626	895.512
25627	895.512
25628	895.512
25629	895.512
25630	895.512
25631	895.512
25632	1025.12
25633	1025.12
25634	1094.43
25635	1094.43
25636	1094.43
25637	3941.66
25638	3941.66
25639	922.334
25640	922.334
25641	922.334
25642	1022.7
25643	797.887
25644	770.109
25645	770.109
25646	770.109
25647	770.109
25648	1340.08
25649	2107.99
25650	661.196
25651	661.196
25652	661.196
25653	1727.41
25654	1727.41
25655	817.125
25656	817.125
25657	1745.26
25658	1560.66
25659	1560.66
25660	1157.57
25661	1157.57
25662	1157.57
25663	1157.57
25664	1157.57
25665	1157.57
25666	1157.57
25667	1157.57
25668	2120.01
25669	2120.01
25670	2120.01
25671	2120.01
25672	3424.68
25673	3280.87
25674	3280.87
25675	3280.87
25676	1340.97
25677	1340.97
25678	1340.97
25679	1340.97
25680	1340.97
25681	1713.11
25682	1713.11
25683	1573.75
25684	1573.75
25685	1573.75
25686	1573.75
25687	1573.75
25688	1573.75
25689	994.296
25690	994.296
25691	994.296
25692	994.296
25693	928.891
25694	1623.93
25695	3523.76
25696	1434.07
25697	1085.94
25698	1085.94
25699	1085.94
25700	1589.95
25701	1589.95
25702	1589.95
25703	1589.95
25704	1357.25
25705	1357.25
25706	1357.25
25707	1357.25
25708	2325.43
25709	5431.13
25710	4786.59
25711	792.978
25712	2609.41
25713	2609.41
25714	1413.5
25715	779.14
25716	779.14
25717	779.14
25718	2311.51
25719	1894.56
25720	1894.56
25721	1042.98
25722	1126.28
25723	1012.2
25724	1012.2
25725	1012.2
25726	1012.2
25727	907.111
25728	1007.79
25729	722.63
25730	640.822
25731	640.822
25732	1390.94
25733	1208.32
25734	663.076
25735	2779.41
25736	2050
25737	788.826
25738	738.157
25739	2239.81
25740	1502.33
25741	1502.33
25742	760.366
25743	760.366
25744	1685.93
25745	1685.93
25746	1685.93
25747	1685.93
25748	2285.09
25749	1410.64
25750	1410.64
25751	1410.64
25752	2213.6
25753	2340.25
25754	3834.76
25755	3761.63
25756	3761.63
25757	3761.63
25758	3761.63
25759	466.653
25760	466.653
25761	3690.87
25762	3690.87
25763	2983.26
25764	3435.2
25765	1975.91
25766	1975.91
25767	2966.91
25768	2966.91
25769	2966.91
25770	4784.07
25771	4784.07
25772	1251.21
25773	1251.21
25774	1251.21
25775	3137.46
25776	1053.32
25777	2499.33
25778	3223.58
25779	2590.09
25780	2590.09
25781	2590.09
25782	2590.09
25783	2590.09
25784	789.107
25785	1866.85
25786	1497.13
25787	1497.13
25788	1497.13
25789	1497.13
25790	1497.13
25791	1559.2
25792	1058.14
25793	1058.14
25794	2922.94
25795	3458
25796	3458
25797	1747.98
25798	1747.98
25799	1747.98
25800	1747.98
25801	2062.22
25802	734.292
25803	734.292
25804	734.292
25805	734.292
25806	977.81
25807	977.81
25808	977.81
25809	977.81
25810	977.81
25811	977.81
25812	977.81
25813	977.81
25814	977.81
25815	977.81
25816	977.81
25817	977.81
25818	977.81
25819	977.81
25820	977.81
25821	977.81
25822	977.81
25823	977.81
25824	977.81
25825	1235.51
25826	1073.41
25827	1073.41
25828	1073.41
25829	1073.41
25830	1073.41
25831	1073.41
25832	1073.41
25833	1425.14
25834	1425.14
25835	1425.14
25836	993.228
25837	1272.68
25838	1333.04
25839	960.19
25840	1591.38
25841	1591.38
25842	1591.38
25843	1591.38
25844	1591.38
25845	1562.22
25846	748.332
25847	2095.72
25848	2095.72
25849	2095.72
25850	2095.72
25851	2095.72
25852	2095.72
25853	2095.72
25854	2095.72
25855	786.013
25856	786.013
25857	786.013
25858	787.832
25859	787.832
25860	1851.16
25861	1851.16
25862	1851.16
25863	1851.16
25864	1851.16
25865	3424.13
25866	3424.13
25867	2819.23
25868	2819.23
25869	1390.76
25870	1390.76
25871	1390.76
25872	1390.76
25873	1390.76
25874	1145.48
25875	917.69
25876	917.69
25877	1041.99
25878	1041.99
25879	1041.99
25880	1719.31
25881	1719.31
25882	1873.82
25883	1873.82
25884	1873.82
25885	1873.82
25886	1855.68
25887	1855.68
25888	1855.68
25889	2338.91
25890	2338.91
25891	1947.4
25892	1947.4
25893	3005.57
25894	2678.48
25895	2678.48
25896	2678.48
25897	2310.9
25898	875.784
25899	875.784
25900	875.784
25901	875.784
25902	782.589
25903	1984.26
25904	1622.9
25905	1622.9
25906	1622.9
25907	3150.67
25908	3150.67
25909	724.05
25910	724.05
25911	724.05
25912	724.05
25913	724.05
25914	2565.72
25915	2565.72
25916	1715.7
25917	1309.22
25918	766.481
25919	709.99
25920	1197.67
25921	3177.79
25922	570.988
25923	570.988
25924	2561.72
25925	2703.59
25926	882.247
25927	882.247
25928	882.247
25929	1751.03
25930	845.521
25931	845.521
25932	845.521
25933	845.521
25934	845.521
25935	942.771
25936	1537.57
25937	1537.57
25938	1537.57
25939	1844.55
25940	1844.55
25941	1844.55
25942	1844.55
25943	1844.55
25944	1844.55
25945	1289.53
25946	1351.93
25947	2176.12
25948	6059.32
25949	2153.79
25950	2153.79
25951	4060.64
25952	4060.64
25953	4060.64
25954	727.641
25955	2836.22
25956	1726.43
25957	1726.43
25958	1726.43
25959	1033.9
25960	3043.09
25961	3043.09
25962	1492.77
25963	1492.77
25964	1492.77
25965	1492.77
25966	1492.77
25967	1765.69
25968	1765.69
25969	1765.69
25970	2340.28
25971	1572.08
25972	1889.85
25973	1188.34
25974	1188.34
25975	1188.34
25976	1091.92
25977	1091.92
25978	1091.92
25979	763.8
25980	942.608
25981	942.608
25982	942.608
25983	1853.3
25984	1853.3
25985	1853.3
25986	1853.3
25987	1853.3
25988	2751.71
25989	1340.45
25990	1392.83
25991	1392.83
25992	1392.83
25993	1392.83
25994	1392.83
25995	1392.83
25996	1392.83
25997	1392.83
25998	1432.07
25999	1293.89
26000	1293.89
26001	2101.09
26002	2101.09
26003	2101.09
26004	2101.09
26005	2101.09
26006	1627.63
26007	1627.63
26008	1627.63
26009	1627.63
26010	1224.88
26011	1224.88
26012	1224.88
26013	1224.88
26014	1224.88
26015	1224.88
26016	1224.88
26017	757.195
26018	646.512
26019	646.512
26020	646.512
26021	1525.75
26022	1507.38
26023	1507.38
26024	1507.38
26025	1507.38
26026	1507.38
26027	1507.38
26028	2256.7
26029	2256.7
26030	2256.7
26031	2256.7
26032	1362.84
26033	3909.5
26034	2953.9
26035	2953.9
26036	673.158
26037	673.158
26038	673.158
26039	673.158
26040	818.159
26041	1980.04
26042	2320.95
26043	2320.95
26044	1319.32
26045	1319.32
26046	1058.67
26047	3423.3
26048	3423.3
26049	3423.3
26050	1051.38
26051	1256.65
26052	1256.65
26053	1112.75
26054	1112.75
26055	1112.75
26056	1112.75
26057	1112.75
26058	1112.75
26059	1112.75
26060	1112.75
26061	1112.75
26062	1112.75
26063	1112.75
26064	1112.75
26065	1112.75
26066	1112.75
26067	1112.75
26068	789.951
26069	789.951
26070	789.951
26071	789.951
26072	789.951
26073	789.951
26074	789.951
26075	789.951
26076	789.951
26077	2453.66
26078	1225.88
26079	1225.88
26080	936.642
26081	936.642
26082	936.642
26083	936.642
26084	936.642
26085	936.642
26086	677.198
26087	677.198
26088	677.198
26089	657.311
26090	1599.85
26091	731.901
26092	636.48
26093	636.48
26094	636.48
26095	636.48
26096	636.48
26097	496.384
26098	496.384
26099	1844.18
26100	751.147
26101	1115.1
26102	1115.1
26103	1560.14
26104	1560.14
26105	1894.52
26106	1163.55
26107	1163.55
26108	1044.75
26109	1044.75
26110	1373.91
26111	1711.95
26112	1711.95
26113	1711.95
26114	1711.95
26115	505.032
26116	505.032
26117	1532.02
26118	888.307
26119	968.128
26120	968.128
26121	968.128
26122	2105.25
26123	2105.25
26124	2105.25
26125	2105.25
26126	1311.94
26127	1311.94
26128	1311.94
26129	1024.37
26130	1323.32
26131	1323.32
26132	1323.32
26133	1323.32
26134	762.743
26135	2050.74
26136	1862.23
26137	934.467
26138	4387.16
26139	4387.16
26140	911.312
26141	911.312
26142	882.467
26143	882.467
26144	882.467
26145	1886.15
26146	1886.15
26147	2801.11
26148	3133.5
26149	1915.64
26150	1915.64
26151	1494.9
26152	1494.9
26153	1494.9
26154	1494.9
26155	1494.9
26156	1494.9
26157	1494.9
26158	1494.9
26159	1494.9
26160	1494.9
26161	1494.9
26162	2405.04
26163	3728.14
26164	3728.14
26165	3728.14
26166	3728.14
26167	2839.69
26168	2839.69
26169	3462.53
26170	3462.53
26171	1348.27
26172	1348.27
26173	1904.14
26174	1904.14
26175	1904.14
26176	1724.74
26177	1724.74
26178	1724.74
26179	1724.74
26180	1724.74
26181	1724.74
26182	1724.74
26183	1724.74
26184	1724.74
26185	1724.74
26186	1724.74
26187	1665.92
26188	1665.92
26189	1534.35
26190	1188.87
26191	459.035
26192	1038.42
26193	1038.42
26194	1038.42
26195	1038.42
26196	1038.42
26197	1038.42
26198	1038.42
26199	965.828
26200	965.828
26201	1992.07
26202	1383.62
26203	1383.62
26204	1383.62
26205	674.356
26206	674.356
26207	674.356
26208	810.484
26209	1448.83
26210	1448.83
26211	1472.24
26212	1472.24
26213	1472.24
26214	1472.24
26215	1322.56
26216	708.166
26217	708.166
26218	2530.48
26219	2276.71
26220	2276.71
26221	2276.71
26222	1278.73
26223	1294.99
26224	1294.99
26225	1705.44
26226	1402.53
26227	1261.24
26228	1998.74
26229	736.245
26230	1876.33
26231	1876.33
26232	1876.33
26233	1876.33
26234	1614.7
26235	1614.7
26236	1614.7
26237	1023.58
26238	799.702
26239	1093.73
26240	2166.44
26241	2166.44
26242	2166.44
26243	5260.42
26244	4877.13
26245	4877.13
26246	4877.13
26247	4877.13
26248	8159.93
26249	5173.84
26250	5173.84
26251	3800.19
26252	4713.27
26253	540.376
26254	1798.91
26255	690.674
26256	690.674
26257	1376.38
26258	1376.38
26259	1308.31
26260	1257.49
26261	1257.49
26262	757.819
26263	1189.52
26264	720.229
26265	720.229
26266	720.229
26267	1083.06
26268	1083.06
26269	1083.06
26270	1083.06
26271	1083.06
26272	1083.06
26273	1577.47
26274	1577.47
26275	2274.76
26276	4814.82
26277	744.141
26278	2350.84
26279	2350.84
26280	2350.84
26281	3353.55
26282	3353.55
26283	2261.92
26284	2261.92
26285	2261.92
26286	2261.92
26287	2261.92
26288	2261.92
26289	2261.92
26290	1882.94
26291	3434.2
26292	1705.04
26293	1705.04
26294	1603.36
26295	1603.36
26296	1603.36
26297	1603.36
26298	1102.47
26299	1102.47
26300	1102.47
26301	1102.47
26302	1102.47
26303	805.174
26304	660.043
26305	660.043
26306	660.043
26307	1023.33
26308	1023.33
26309	1023.33
26310	1023.33
26311	1023.33
26312	1070.85
26313	1075.52
26314	1241.06
26315	1241.06
26316	1241.06
26317	1241.06
26318	1241.06
26319	1241.06
26320	1241.06
26321	1241.06
26322	1241.06
26323	1846.59
26324	1846.59
26325	1846.59
26326	1593.07
26327	1187.38
26328	1187.38
26329	1187.38
26330	1187.38
26331	1187.38
26332	1187.38
26333	1187.38
26334	1323.71
26335	1323.71
26336	1323.71
26337	1323.71
26338	1323.71
26339	1323.71
26340	1323.71
26341	1323.71
26342	1323.71
26343	513.087
26344	513.087
26345	966.323
26346	966.323
26347	1826.77
26348	1727.73
26349	1727.73
26350	2523.19
26351	922.431
26352	922.431
26353	1786.81
26354	1786.81
26355	2399.22
26356	1879.86
26357	605.468
26358	1057.17
26359	1057.17
26360	1057.17
26361	591.34
26362	591.34
26363	591.34
26364	591.34
26365	591.34
26366	591.34
26367	591.34
26368	591.34
26369	604.714
26370	3499.57
26371	3316.96
26372	1900.27
26373	5926.22
26374	5926.22
26375	5926.22
26376	1857.47
26377	1345.96
26378	1384.84
26379	1384.84
26380	905.745
26381	905.745
26382	905.745
26383	1496.71
26384	1750.85
26385	942.751
26386	942.751
26387	1561.05
26388	1561.05
26389	1833.74
26390	1833.74
26391	2406.08
26392	2406.08
26393	2406.08
26394	2406.08
26395	2406.08
26396	2406.08
26397	1997.56
26398	1997.56
26399	496.403
26400	496.403
26401	5041.55
26402	5041.55
26403	2446.08
26404	2446.08
26405	1239.46
26406	1239.46
26407	1239.46
26408	1239.46
26409	1239.46
26410	1239.46
26411	1239.46
26412	1239.46
26413	1239.46
26414	1767.75
26415	914.788
26416	914.788
26417	972.601
26418	972.601
26419	867.169
26420	1731.28
26421	1731.28
26422	770.788
26423	770.788
26424	606.054
26425	529.203
26426	1791.63
26427	1791.63
26428	1791.63
26429	713.903
26430	3195.85
26431	3195.85
26432	3724.04
26433	1568.97
26434	1568.97
26435	1568.97
26436	1117.73
26437	1786.68
26438	1786.68
26439	1786.68
26440	1786.68
26441	1786.68
26442	1786.68
26443	2758.79
26444	2794.8
26445	2794.8
26446	4363.4
26447	2979.07
26448	2979.07
26449	2979.07
26450	767.488
26451	767.488
26452	1190.32
26453	1190.32
26454	1190.32
26455	1190.32
26456	884.925
26457	920.855
26458	920.855
26459	760.887
26460	760.887
26461	994.242
26462	994.242
26463	994.242
26464	994.242
26465	994.242
26466	1578.81
26467	583.994
26468	683.554
26469	1010.28
26470	1010.28
26471	1099.61
26472	1099.61
26473	1117.31
26474	1117.31
26475	1117.31
26476	2994.06
26477	1291.84
26478	1291.84
26479	1860.97
26480	766.882
26481	766.882
26482	766.882
26483	806.053
26484	806.053
26485	1626.72
26486	649.952
26487	1478.03
26488	1478.03
26489	2139.78
26490	2139.78
26491	2139.78
26492	2139.78
26493	1034.48
26494	1034.48
26495	1034.48
26496	1034.48
26497	1496.06
26498	1583.91
26499	1583.91
26500	1651.23
26501	1651.23
26502	1651.23
26503	667.416
26504	3527.1
26505	3527.1
26506	3527.1
26507	3527.1
26508	3527.1
26509	3527.1
26510	2006.01
26511	830.836
26512	1512.22
26513	1512.22
26514	1512.22
26515	1512.22
26516	1512.22
26517	1512.22
26518	1494.19
26519	1494.19
26520	1635.89
26521	1635.89
26522	1529
26523	2136.19
26524	2136.19
26525	3017.61
26526	1136.86
26527	1136.86
26528	1136.86
26529	1136.86
26530	1136.86
26531	2403.73
26532	2403.73
26533	796.625
26534	4271.78
26535	3831.53
26536	3831.53
26537	3831.53
26538	4249.4
26539	4249.4
26540	4249.4
26541	4249.4
26542	3329.02
26543	3176.36
26544	3176.36
26545	1490.31
26546	1172.59
26547	1172.59
26548	1172.59
26549	1172.59
26550	1577.66
26551	815.834
26552	815.834
26553	790.831
26554	790.831
26555	1515.87
26556	823.887
26557	823.887
26558	823.887
26559	823.887
26560	823.887
26561	2560.69
26562	2560.69
26563	2074.92
26564	2074.92
26565	2074.92
26566	2074.92
26567	2074.92
26568	1033.79
26569	1033.79
26570	1025.26
26571	1025.26
26572	1025.26
26573	2743.26
26574	1453.74
26575	1453.74
26576	1325.68
26577	1325.68
26578	1325.68
26579	1193.79
26580	1193.79
26581	1193.79
26582	1193.79
26583	1126.11
26584	1126.11
26585	1126.11
26586	1126.11
26587	1126.11
26588	1126.11
26589	1126.11
26590	1126.11
26591	1126.11
26592	1126.11
26593	778.673
26594	778.673
26595	778.673
26596	778.673
26597	858.765
26598	858.765
26599	2293.01
26600	4143.1
26601	1983.89
26602	1983.89
26603	1983.89
26604	3627.27
26605	5446.75
26606	5446.75
26607	4632.36
26608	3203.89
26609	8589.81
26610	8589.81
26611	3146.14
26612	3146.14
26613	5373.11
26614	3142.17
26615	3142.17
26616	745.587
26617	1479.23
26618	1479.23
26619	1479.23
26620	1479.23
26621	4720.55
26622	4002.61
26623	2513.68
26624	1037.25
26625	1073.74
26626	1073.74
26627	1073.74
26628	1042.24
26629	1042.24
26630	1042.24
26631	900.807
26632	900.807
26633	900.807
26634	900.807
26635	1982.33
26636	1982.33
26637	1312.91
26638	1312.91
26639	1312.91
26640	977.795
26641	977.795
26642	654.77
26643	654.77
26644	1192
26645	1192
26646	1192
26647	1192
26648	1192
26649	1192
26650	3400.12
26651	3400.12
26652	2006.49
26653	1526.08
26654	1466.02
26655	866.466
26656	866.466
26657	866.466
26658	866.466
26659	993.65
26660	993.65
26661	993.65
26662	993.65
26663	993.65
26664	993.65
26665	993.65
26666	993.65
26667	1256.83
26668	1019.72
26669	1019.72
26670	2465.79
26671	2915.12
26672	2915.12
26673	4028.85
26674	781.957
26675	1178.22
26676	1178.22
26677	580.554
26678	580.554
26679	1700.43
26680	1700.43
26681	1700.43
26682	1437.31
26683	1437.31
26684	1030.56
26685	634.12
26686	1700.91
26687	972.215
26688	972.215
26689	972.215
26690	972.215
26691	956.453
26692	906.748
26693	906.748
26694	906.748
26695	1309.85
26696	1309.85
26697	1309.85
26698	1309.85
26699	1309.85
26700	1309.85
26701	1309.85
26702	1309.85
26703	1309.85
26704	1309.85
26705	1309.85
26706	1309.85
26707	1309.85
26708	1309.85
26709	1246.18
26710	1169.49
26711	1169.49
26712	1169.49
26713	1018.34
26714	1018.34
26715	1018.34
26716	1540.89
26717	1540.89
26718	1540.89
26719	1337.83
26720	1337.83
26721	1295.67
26722	1981.69
26723	1981.69
26724	1981.69
26725	1001.65
26726	2575.45
26727	2323.95
26728	1356.19
26729	1356.19
26730	1356.19
26731	806.822
26732	779.153
26733	779.153
26734	779.153
26735	1979.24
26736	1979.24
26737	1134.39
26738	1680.13
26739	1680.13
26740	1680.13
26741	1680.13
26742	1946.28
26743	1371.2
26744	1371.2
26745	1371.2
26746	1371.2
26747	1371.2
26748	1371.2
26749	1791.54
26750	1425.05
26751	1281.61
26752	3874.32
26753	3874.32
26754	1939.01
26755	1939.01
26756	1393.31
26757	2405.73
26758	2405.73
26759	2405.73
26760	5116.04
26761	5116.04
26762	1763.77
26763	1651.86
26764	1651.86
26765	1069.79
26766	4306.79
26767	4306.79
26768	3306.75
26769	1662.43
26770	1662.43
26771	1996.36
26772	1996.36
26773	1688.41
26774	1454
26775	1323.59
26776	1163.74
26777	2292.89
26778	2292.89
26779	2292.89
26780	2292.89
26781	2292.89
26782	1217.23
26783	1217.23
26784	1217.23
26785	2232.76
26786	2232.76
26787	1227.87
26788	881.505
26789	881.505
26790	881.505
26791	941.48
26792	1315.13
26793	1315.13
26794	1315.13
26795	1315.13
26796	1315.13
26797	1159.73
26798	3026.45
26799	3026.45
26800	3026.45
26801	1633.81
26802	1633.81
26803	1633.81
26804	2553.86
26805	2553.86
26806	584.124
26807	1575.73
26808	1575.73
26809	1510.49
26810	1510.49
26811	2666.51
26812	1473.85
26813	1473.85
26814	2824.69
26815	4023.71
26816	3984.29
26817	2708.23
26818	2708.23
26819	2229.95
26820	2808.22
26821	1236.69
26822	1236.69
26823	1236.69
26824	1104.68
26825	1104.68
26826	1888.64
26827	1888.64
26828	1035.11
26829	1039.21
26830	1554.91
26831	1182.97
26832	1182.97
26833	1208.73
26834	1208.73
26835	1208.73
26836	1208.73
26837	2051.55
26838	2051.55
26839	2530.89
26840	2205.1
26841	957.841
26842	1610.7
26843	1610.7
26844	1610.7
26845	1602.08
26846	1602.08
26847	1602.08
26848	1602.08
26849	1602.08
26850	1602.08
26851	1602.08
26852	1112.73
26853	1112.73
26854	1048.59
26855	1048.59
26856	1048.59
26857	576.08
26858	576.08
26859	576.08
26860	576.08
26861	576.08
26862	576.08
26863	1131.13
26864	1131.13
26865	1023.63
26866	2149.32
26867	1121.58
26868	1121.58
26869	1121.58
26870	1121.58
26871	1121.58
26872	1121.58
26873	955.142
26874	955.142
26875	1993.28
26876	994.285
26877	994.285
26878	994.285
26879	1265.85
26880	1265.85
26881	1440.78
26882	1440.78
26883	865.623
26884	865.623
26885	865.623
26886	513.969
26887	513.969
26888	2042.21
26889	2042.21
26890	1509.76
26891	1509.76
26892	1509.76
26893	1509.76
26894	1509.76
26895	1509.76
26896	1242.09
26897	1242.09
26898	1120.46
26899	1050.44
26900	905.119
26901	905.119
26902	905.119
26903	905.119
26904	1313.75
26905	1313.75
26906	2708.87
26907	2708.87
26908	2708.87
26909	1084.59
26910	1084.59
26911	642.743
26912	23561.6
26913	6241.69
26914	1220.21
26915	1220.21
26916	1220.21
26917	608.874
26918	608.874
26919	1372.59
26920	1372.59
26921	1372.59
26922	1336.64
26923	1336.64
26924	1336.64
26925	1336.64
26926	1336.64
26927	1336.64
26928	1336.64
26929	1336.64
26930	1336.64
26931	2158.12
26932	2158.12
26933	2158.12
26934	3126.06
26935	3126.06
26936	3126.06
26937	3126.06
26938	3126.06
26939	3050.32
26940	3050.32
26941	2229.42
26942	2229.42
26943	2229.42
26944	2402.93
26945	3569.01
26946	2452.73
26947	2452.73
26948	1579.17
26949	1579.17
26950	1579.17
26951	2192.41
26952	929.821
26953	1013.87
26954	1013.87
26955	1013.87
26956	1187.91
26957	1187.91
26958	1187.91
26959	1195.51
26960	1195.51
26961	1195.51
26962	1195.51
26963	1059.86
26964	1247.53
26965	1247.53
26966	1247.53
26967	1642
26968	1088.49
26969	1088.49
26970	1088.49
26971	1677.32
26972	796.719
26973	796.719
26974	796.719
26975	1044.36
26976	1044.36
26977	1044.36
26978	1044.36
26979	1044.36
26980	1333.77
26981	1333.77
26982	1373.05
26983	1373.05
26984	1373.05
26985	1373.05
26986	2765.68
26987	2765.68
26988	2765.68
26989	2317.84
26990	2317.84
26991	2317.84
26992	933.278
26993	933.278
26994	933.278
26995	933.278
26996	1904.31
26997	1904.31
26998	1904.31
26999	1784.4
27000	1583.63
27001	780.033
27002	1768.91
27003	622.37
27004	622.37
27005	715.21
27006	715.21
27007	2525.11
27008	2525.11
27009	2525.11
27010	2525.11
27011	2525.11
27012	2525.11
27013	2525.11
27014	1887.81
27015	1951.23
27016	1951.23
27017	1951.23
27018	1951.23
27019	1951.23
27020	1164.08
27021	1164.08
27022	1164.08
27023	1164.08
27024	1164.08
27025	1823.63
27026	750.117
27027	750.117
27028	750.117
27029	750.117
27030	750.117
27031	758.492
27032	858.774
27033	858.774
27034	699.642
27035	699.642
27036	1267.99
27037	1267.99
27038	2185.09
27039	1412.04
27040	1608.07
27041	1158.79
27042	1158.79
27043	1158.79
27044	2078.84
27045	1563.5
27046	1563.5
27047	1563.5
27048	1517.48
27049	1517.48
27050	1517.48
27051	1517.48
27052	893.792
27053	893.792
27054	893.792
27055	893.792
27056	893.792
27057	574.776
27058	574.776
27059	574.776
27060	1095.51
27061	2045.98
27062	2045.98
27063	2045.98
27064	2045.98
27065	2045.98
27066	2045.98
27067	3005.1
27068	2368.83
27069	2368.83
27070	2040.67
27071	2040.67
27072	2040.67
27073	2040.67
27074	758.571
27075	758.571
27076	702.752
27077	1968.55
27078	2456.9
27079	2456.9
27080	1576.1
27081	1576.1
27082	1047.55
27083	1047.55
27084	1047.55
27085	1047.55
27086	2029.47
27087	1070.67
27088	2232.84
27089	2242.76
27090	2242.76
27091	2242.76
27092	2242.76
27093	3674
27094	3674
27095	3674
27096	3674
27097	3674
27098	3576.21
27099	3754.33
27100	3754.33
27101	3447.73
27102	3447.73
27103	1207.85
27104	1207.85
27105	1139.93
27106	1139.93
27107	1139.93
27108	1139.93
27109	1139.93
27110	1139.93
27111	1599.89
27112	1599.89
27113	1863.51
27114	1863.51
27115	1863.51
27116	1863.51
27117	608.101
27118	2215.17
27119	891.586
27120	1543.41
27121	2103.21
27122	2103.21
27123	2103.21
27124	2103.21
27125	932.986
27126	658.786
27127	658.786
27128	658.786
27129	1111.83
27130	1111.83
27131	1463.06
27132	1463.06
27133	1026
27134	1026
27135	1026
27136	1026
27137	721.467
27138	2188.68
27139	2188.68
27140	2188.68
27141	2188.68
27142	2188.68
27143	2035.42
27144	1222.11
27145	1222.11
27146	1997.57
27147	1664.74
27148	1664.74
27149	1297.48
27150	1358.28
27151	1358.28
27152	1358.28
27153	904.649
27154	904.649
27155	1445.09
27156	1445.09
27157	1445.09
27158	2044.99
27159	2044.99
27160	2044.99
27161	4027.6
27162	2860.35
27163	2860.35
27164	2860.35
27165	2860.35
27166	2860.35
27167	2860.35
27168	2684.02
