Sweep	Chain_1	Chain_2	Chain_3	
24583	-21929.25806633	-21934.46337185	-21948.28876534	
24584	-21929.25806633	-21934.46337185	-21948.28876534	
24585	-21929.25806633	-21950.40127243	-21947.932177	
24586	-21929.25806633	-21941.20983873	-21966.1715695	
24587	-21929.25806633	-21941.20983873	-21966.1715695	
24588	-21929.24597222	-21937.38842119	-21950.83879774	
24589	-21929.24597222	-21937.38842119	-21950.83879774	
24590	-21929.24597222	-21937.38842119	-21950.83879774	
24591	-21929.24597222	-21941.69159202	-21955.65447875	
24592	-21929.24597222	-21941.69159202	-21955.65447875	
24593	-21929.24597222	-21941.69159202	-21955.65447875	
24594	-21929.24597222	-21941.69159202	-21955.65447875	
24595	-21929.50997493	-21937.64936516	-21949.54447383	
24596	-21929.74796126	-21937.88573345	-21949.49452148	
24597	-21929.36887413	-21939.11331519	-21969.52295219	
24598	-21929.51207333	-21939.42143072	-21970.32622092	
24599	-21929.73933053	-21938.56693021	-21966.22204771	
24600	-21929.73933053	-21938.56693021	-21966.22204771	
24601	-21929.33500636	-21938.46701008	-21967.03708754	
24602	-21934.42407972	-21939.499556	-21947.47881258	
24603	-21929.89858168	-21936.20420592	-21956.52801761	
24604	-21929.26839646	-21935.24254834	-21954.24162008	
24605	-21929.26839646	-21939.52343161	-21944.59092455	
24606	-21929.28513521	-21939.18346897	-21944.07255786	
24607	-21929.62579214	-21939.20553843	-21943.93526683	
24608	-21930.59100859	-21929.77366329	-21934.69685467	
24609	-21930.59100859	-21929.77366329	-21934.69685467	
24610	-21930.20294878	-21929.38484622	-21934.78618641	
24611	-21929.24389947	-21930.06173795	-21953.24699986	
24612	-21930.06173795	-21929.24389947	-21948.03901319	
24613	-21930.46732006	-21931.28568728	-21951.79176994	
24614	-21929.24876179	-21935.36703261	-21944.703137	
24615	-21929.24876179	-21935.36703261	-21944.703137	
24616	-21929.24876179	-21930.06672198	-21949.57661038	
24617	-21929.24876179	-21930.06672198	-21949.57661038	
24618	-21930.45305896	-21929.63484923	-21940.61057156	
24619	-21930.45305896	-21935.14204965	-21950.50613923	
24620	-21930.45305896	-21935.14204965	-21950.50613923	
24621	-21930.45305896	-21935.14204965	-21950.50613923	
24622	-21930.45305896	-21935.14204965	-21950.50613923	
24623	-21930.64651243	-21935.41230206	-21951.00693134	
24624	-21930.64651243	-21937.09203337	-21960.41905171	
24625	-21930.22379423	-21936.10673207	-21956.62612683	
24626	-21931.05991998	-21936.72594655	-21956.16503126	
24627	-21931.05991998	-21933.00315857	-21956.12149034	
24628	-21930.69337005	-21937.61755226	-21940.31603349	
24629	-21930.69337005	-21939.61112475	-21943.31727033	
24630	-21930.79854291	-21941.20387201	-21941.18417318	
24631	-21930.79854291	-21941.18417318	-21941.20387201	
24632	-21930.86107097	-21941.3083447	-21941.28864559	
24633	-21930.64314331	-21930.86107097	-21946.38286415	
24634	-21929.96692645	-21945.54914994	-21940.79283547	
24635	-21929.96692645	-21949.05595208	-21953.18428901	
24636	-21934.55306476	-21953.18428901	-21944.96542344	
24637	-21929.96692645	-21944.96269822	-21942.32364758	
24638	-21929.96692645	-21944.96269822	-21942.32364758	
24639	-21929.96692645	-21947.44898982	-21949.04709345	
24640	-21935.29419597	-21934.75588052	-21939.50349074	
24641	-21934.75588052	-21935.29419597	-21939.50349074	
24642	-21929.96692645	-21934.42386073	-21939.57524716	
24643	-21929.24502544	-21939.35700667	-21938.91888339	
24644	-21929.24502544	-21939.35700667	-21938.91888339	
24645	-21929.84505769	-21929.24502544	-21948.71176439	
24646	-21929.24502544	-21929.84505769	-21948.71176439	
24647	-21929.24502544	-21934.96074599	-21939.07172386	
24648	-21929.24502544	-21939.54419835	-21944.33283871	
24649	-21929.24502544	-21944.33283871	-21939.54419835	
24650	-21929.24502544	-21939.54419835	-21944.33283871	
24651	-21929.24502544	-21953.70097631	-21939.51585797	
24652	-21929.24502544	-21939.51585797	-21953.70097631	
24653	-21929.24502544	-21939.51585797	-21953.70097631	
24654	-21930.11794915	-21939.73610535	-21952.94229748	
24655	-21929.64287122	-21939.47673962	-21953.00646429	
24656	-21930.24260568	-21939.34349878	-21953.00646429	
24657	-21930.24260568	-21934.6025152	-21943.74525888	
24658	-21930.24260568	-21953.47767457	-21952.99387692	
24659	-21930.24260568	-21952.99387692	-21953.47767457	
24660	-21929.84898273	-21939.11798211	-21944.32853152	
24661	-21930.06678175	-21929.84898273	-21943.33439212	
24662	-21929.84898273	-21930.06678175	-21943.33439212	
24663	-21930.59694952	-21930.37927848	-21943.36907546	
24664	-21930.01399445	-21930.23187258	-21943.25202074	
24665	-21934.63038529	-21935.59056234	-21943.12795698	
24666	-21930.23187258	-21930.23187258	-21937.67091868	
24667	-21930.23187258	-21930.23187258	-21937.67091868	
24668	-21931.27267856	-21931.27267856	-21948.24053653	
24669	-21931.27267856	-21931.27267856	-21948.24053653	
24670	-21931.27267856	-21931.27267856	-21948.24053653	
24671	-21930.22309385	-21930.22309385	-21949.05320169	
24672	-21930.22309385	-21930.00521703	-21954.95045762	
24673	-21930.06378939	-21929.84595575	-21954.18721364	
24674	-21929.84595575	-21930.06378939	-21954.18721364	
24675	-21930.06378939	-21929.84595575	-21954.18721364	
24676	-21930.82724877	-21934.41354822	-21944.11846591	
24677	-21935.7288411	-21934.88103964	-21944.93665351	
24678	-21935.78856127	-21934.94080088	-21944.96779783	
24679	-21936.78765456	-21944.72918657	-21944.77400509	
24680	-21936.78765456	-21944.77400509	-21944.72918657	
24681	-21933.9984763	-21940.64108508	-21951.14694817	
24682	-21933.9984763	-21940.64108508	-21951.14694817	
24683	-21934.1943272	-21940.98335601	-21951.63589419	
24684	-21934.1943272	-21940.98335601	-21951.63589419	
24685	-21934.73146232	-21939.84480934	-21948.81459403	
24686	-21930.45384517	-21934.91731769	-21952.54743173	
24687	-21930.19421477	-21935.62849492	-21944.29274153	
24688	-21934.19310572	-21948.12211464	-21934.66205912	
24689	-21934.03304974	-21934.50209611	-21948.17961383	
24690	-21934.50209611	-21934.03304974	-21948.17961383	
24691	-21934.03304974	-21934.50209611	-21948.17961383	
24692	-21934.60484804	-21938.86754179	-21946.52823078	
24693	-21934.69084833	-21947.22068866	-21939.25574799	
24694	-21929.87623286	-21949.05942008	-21949.50657186	
24695	-21930.76691501	-21951.5935366	-21952.04086203	
24696	-21929.84334893	-21934.51097894	-21946.33796876	
24697	-21929.84334893	-21934.51097894	-21946.33796876	
24698	-21929.24323626	-21929.84334893	-21957.823888	
24699	-21929.24323626	-21935.03910356	-21961.84160865	
24700	-21929.28077924	-21934.94658293	-21960.96982933	
24701	-21929.45029221	-21935.01414419	-21960.42678893	
24702	-21929.23636585	-21935.00176015	-21961.62166472	
24703	-21929.75476114	-21935.22135139	-21960.05171556	
24704	-21929.26474357	-21934.94835086	-21961.07824737	
24705	-21930.01736747	-21930.6177418	-21940.99890165	
24706	-21929.52635577	-21930.12663529	-21940.12203411	
24707	-21929.47289906	-21934.72300134	-21939.76150478	
24708	-21929.65961984	-21940.1233006	-21934.99726143	
24709	-21929.65961984	-21929.65961984	-21945.62544005	
24710	-21929.4506616	-21929.4506616	-21945.11748678	
24711	-21929.4257722	-21929.4257722	-21940.02902818	
24712	-21929.33748219	-21929.33748219	-21939.82325964	
24713	-21929.33748219	-21929.33748219	-21939.82325964	
24714	-21929.33748219	-21929.33748219	-21939.82325964	
24715	-21929.33748219	-21929.33748219	-21939.82325964	
24716	-21929.33748219	-21929.33748219	-21950.04506201	
24717	-21929.33748219	-21929.33748219	-21950.04506201	
24718	-21929.33748219	-21934.32305559	-21942.35850428	
24719	-21929.55586903	-21942.79645918	-21940.49624543	
24720	-21929.31763704	-21939.02084664	-21941.76013587	
24721	-21929.31763704	-21952.94630704	-21952.39488906	
24722	-21929.31763704	-21952.94630704	-21952.39488906	
24723	-21929.31763704	-21952.39488906	-21952.94630704	
24724	-21929.31763704	-21943.67630194	-21960.40621922	
24725	-21934.46539617	-21939.38324179	-21939.73266995	
24726	-21934.46539617	-21934.42463925	-21938.89277032	
24727	-21934.46539617	-21934.42463925	-21938.89277032	
24728	-21929.31763704	-21933.9459369	-21929.31763704	
24729	-21929.31763704	-21933.9459369	-21929.31763704	
24730	-21930.49118434	-21935.84177356	-21930.49118434	
24731	-21930.49118434	-21931.09160951	-21936.18183138	
24732	-21930.92401681	-21930.32360713	-21942.58530994	
24733	-21931.41509525	-21933.57941306	-21954.10323253	
24734	-21933.57941306	-21931.41509525	-21954.10323253	
24735	-21933.57941306	-21931.41509525	-21954.10323253	
24736	-21933.57941306	-21931.41509525	-21954.10323253	
24737	-21936.39051131	-21933.57941306	-21949.01531453	
24738	-21931.41509525	-21948.49118393	-21945.33730588	
24739	-21930.40577883	-21930.18807466	-21947.52194218	
24740	-21930.18807466	-21930.40577883	-21947.52194218	
24741	-21930.89877844	-21931.11671678	-21951.38007968	
24742	-21929.84931435	-21930.06715037	-21948.36491222	
24743	-21929.90095378	-21930.11872735	-21947.76989576	
24744	-21929.86116074	-21930.0789519	-21941.79984661	
24745	-21930.0789519	-21929.86116074	-21941.79984661	
24746	-21930.0789519	-21929.86116074	-21941.79984661	
24747	-21930.0789519	-21929.86116074	-21951.44821468	
24748	-21929.86116074	-21930.0789519	-21951.44821468	
24749	-21931.22760924	-21931.01002744	-21951.20430028	
24750	-21930.31436912	-21930.53227751	-21953.55660433	
24751	-21930.53227751	-21930.31436912	-21953.55660433	
24752	-21930.53227751	-21935.8815224	-21945.9272693	
24753	-21930.53227751	-21934.94481216	-21952.78619137	
24754	-21930.53227751	-21934.94481216	-21952.78619137	
24755	-21930.53227751	-21934.94481216	-21952.78619137	
24756	-21930.09851135	-21935.43706449	-21952.1835119	
24757	-21930.09851135	-21935.86867209	-21934.76157316	
24758	-21930.09851135	-21935.80490802	-21940.8863571	
24759	-21930.09851135	-21940.8863571	-21935.80490802	
24760	-21929.84060373	-21935.32931585	-21940.1932066	
24761	-21929.84060373	-21935.32931585	-21940.1932066	
24762	-21929.84060373	-21935.32931585	-21940.1932066	
24763	-21929.84060373	-21938.86123841	-21935.24622874	
24764	-21929.84060373	-21932.00367923	-21944.56709204	
24765	-21929.84060373	-21937.12086078	-21935.09562745	
24766	-21929.84060373	-21934.47995671	-21953.23055701	
24767	-21929.87857955	-21934.58266725	-21953.59237138	
24768	-21929.87857955	-21934.58266725	-21953.59237138	
24769	-21929.87857955	-21934.58266725	-21953.59237138	
24770	-21930.56758356	-21929.96721619	-21956.49665553	
24771	-21929.25492573	-21929.85506038	-21953.90906669	
24772	-21929.23621036	-21929.83628053	-21953.54924537	
24773	-21929.83628053	-21929.23621036	-21944.85468524	
24774	-21929.83880929	-21929.23871085	-21948.16700428	
24775	-21929.23871085	-21948.16700428	-21929.83880929	
24776	-21934.55828768	-21935.3289224	-21954.28892262	
24777	-21929.59024959	-21946.51483154	-21961.25611162	
24778	-21929.59024959	-21937.9309188	-21946.2083515	
24779	-21929.25534301	-21937.24207076	-21944.81538513	
24780	-21929.25534301	-21940.31538686	-21954.02554779	
24781	-21929.25534301	-21940.31538686	-21954.02554779	
24782	-21929.25534301	-21932.01809162	-21957.61084812	
24783	-21932.01809162	-21929.25534301	-21950.32436045	
24784	-21932.01809162	-21934.45236895	-21944.24496283	
24785	-21932.01809162	-21934.45236895	-21944.24496283	
24786	-21932.01809162	-21934.45236895	-21944.24496283	
24787	-21932.01809162	-21934.46470865	-21957.72943573	
24788	-21929.25534301	-21934.36011176	-21953.21670071	
24789	-21929.25534301	-21934.36011176	-21953.21670071	
24790	-21929.85535414	-21929.25534301	-21939.49594816	
24791	-21929.25534301	-21929.85535414	-21939.49594816	
24792	-21929.49651615	-21930.09678667	-21940.35237862	
24793	-21930.66341665	-21942.1724945	-21953.38394431	
24794	-21930.66341665	-21942.1724945	-21953.38394431	
24795	-21929.23621018	-21939.43707628	-21949.34012154	
24796	-21929.23621018	-21939.43707628	-21949.34012154	
24797	-21929.94862345	-21939.10069875	-21948.90361605	
24798	-21929.94862345	-21933.95662385	-21952.35356337	
24799	-21930.09880387	-21934.49681287	-21954.45613276	
24800	-21929.92886815	-21933.94940203	-21952.39658282	
24801	-21929.92886815	-21929.92886815	-21955.5811941	
24802	-21929.92886815	-21929.92886815	-21955.5811941	
24803	-21931.18841165	-21931.18841165	-21955.27553191	
24804	-21931.18841165	-21935.46860481	-21945.39137606	
24805	-21931.18841165	-21935.46860481	-21945.39137606	
24806	-21930.59527922	-21934.86956352	-21947.8984536	
24807	-21930.59527922	-21934.86956352	-21947.8984536	
24808	-21930.08109584	-21949.55060484	-21951.18159813	
24809	-21929.8903446	-21935.24828569	-21943.75918396	
24810	-21929.84410271	-21935.34306678	-21944.13558148	
24811	-21930.06193484	-21929.84410271	-21948.44147421	
24812	-21930.06193484	-21929.84410271	-21948.44147421	
24813	-21930.06193484	-21939.28532822	-21958.23181107	
24814	-21930.06193484	-21939.28532822	-21958.23181107	
24815	-21929.84769959	-21930.06553451	-21953.67191118	
24816	-21929.84769959	-21930.06553451	-21953.67191118	
24817	-21929.84769959	-21935.27198678	-21946.97609979	
24818	-21929.84769959	-21935.27198678	-21946.97609979	
24819	-21929.96760967	-21935.18931871	-21949.82943425	
24820	-21929.96760967	-21940.16207445	-21956.73649562	
24821	-21929.87190662	-21940.5477599	-21958.08405952	
24822	-21930.28684583	-21940.24334969	-21956.34248082	
24823	-21929.96785659	-21930.18572731	-21934.55463526	
24824	-21929.96785659	-21930.18572731	-21944.47952402	
24825	-21930.34321384	-21930.1254975	-21944.67001312	
24826	-21929.83663325	-21930.0544549	-21945.07871345	
24827	-21930.29298683	-21936.13001775	-21938.09244774	
24828	-21930.29037268	-21936.1263343	-21938.08876251	
24829	-21930.29037268	-21936.1263343	-21938.08876251	
24830	-21930.29037268	-21938.08876251	-21936.1263343	
24831	-21930.04252716	-21945.39294273	-21937.51084685	
24832	-21930.04252716	-21929.44227497	-21934.49606736	
24833	-21929.44227497	-21930.04252716	-21934.49606736	
24834	-21934.49606736	-21930.04252716	-21929.44227497	
24835	-21930.19835903	-21934.72949473	-21929.5980603	
24836	-21930.41212795	-21931.01254609	-21935.82561159	
24837	-21930.60441666	-21930.00404415	-21935.29035625	
24838	-21930.38214513	-21930.98256048	-21941.37897781	
24839	-21930.38214513	-21930.38214513	-21936.77399258	
24840	-21930.73658445	-21930.73658445	-21937.22834345	
24841	-21930.98525877	-21930.98525877	-21937.54296744	
24842	-21929.39004827	-21929.39004827	-21935.3992935	
24843	-21929.39004827	-21929.39004827	-21935.3992935	
