Sweep	Move_type	nBreakpoints	Chain_l	Chain_r
41636	3	7	2	1
41637	3	1	2	1
41638	2	2	2	1
41641	3	6	1	2
41642	1	1	2	1
41649	3	3	1	2
41650	3	2	1	2
41654	2	2	1	2
41656	2	2	2	1
41657	3	2	2	1
41658	3	4	2	1
41659	3	3	2	1
41661	3	7	2	1
41666	3	1	1	2
41669	3	3	2	1
41673	2	2	1	2
41678	3	2	1	2
41681	2	2	2	1
41683	1	1	2	1
41685	3	4	2	1
41687	3	2	1	3
41690	1	1	2	1
41694	2	2	2	1
41699	3	2	2	1
41704	1	1	1	2
41705	1	1	1	2
41707	2	2	1	2
41708	2	2	2	1
41712	2	2	1	2
41714	1	1	1	2
41715	3	2	1	2
41725	3	2	1	2
41726	1	1	1	3
41728	1	1	1	2
41731	3	2	1	2
41735	1	1	1	3
41738	2	2	1	2
41742	2	2	1	2
41744	2	2	1	2
41745	2	2	2	1
41748	1	1	2	1
41749	2	2	1	3
41752	3	2	1	2
41754	1	1	1	2
41755	3	1	2	1
41759	2	2	1	2
41760	1	1	1	2
41761	2	2	2	1
41765	2	2	1	2
41769	3	7	2	1
41778	3	7	2	1
41786	2	2	1	2
41796	3	3	1	2
41797	2	2	1	3
41813	1	1	1	2
41821	3	2	1	2
41822	1	1	1	2
41825	1	1	1	2
41831	3	3	1	2
41833	2	2	2	1
41834	2	2	1	2
41835	2	2	1	2
41842	3	8	1	2
41850	3	2	2	1
41852	3	2	1	2
41859	2	2	1	2
41861	3	3	1	2
41868	2	2	1	2
41873	3	2	1	2
41876	1	1	1	2
41877	1	1	3	1
41879	1	1	2	1
41881	2	2	1	2
41882	2	2	1	2
41883	2	2	1	2
41884	3	4	1	2
41889	2	2	1	2
41891	1	1	1	2
41893	3	2	1	2
41894	3	2	1	2
41895	3	2	1	2
41907	1	1	1	2
41917	2	2	2	1
41918	3	3	1	2
41920	3	7	1	2
41923	3	3	2	1
41931	3	2	1	2
41933	3	2	1	2
41936	3	2	1	2
41943	2	2	1	3
41944	2	2	3	1
41945	2	2	1	2
41946	1	1	2	1
41948	3	3	1	2
41952	2	2	1	2
41957	1	1	1	3
41958	2	2	1	2
41964	2	2	3	1
41965	2	2	1	2
41966	2	2	1	2
41974	1	1	1	2
41976	2	2	1	2
41980	2	2	1	2
41986	1	1	1	2
41990	3	3	1	3
41997	3	3	2	1
42005	1	1	2	1
42009	3	1	1	2
42018	1	1	1	2
42019	1	1	2	1
42020	3	7	1	2
42026	1	1	2	1
42028	2	2	1	2
42035	3	7	1	2
42037	1	1	1	2
42039	2	2	1	3
42040	1	1	1	3
42041	1	1	1	2
42042	2	2	1	2
42048	3	2	1	2
42052	2	2	1	2
42057	1	1	2	1
42073	2	2	2	1
42074	2	2	2	1
42075	2	2	1	2
42078	2	2	2	1
42079	3	2	1	2
42089	1	1	1	2
42091	2	2	1	2
42102	2	2	1	2
42106	3	2	2	1
42107	2	2	1	2
42110	1	1	1	2
42114	2	2	1	2
42115	3	6	1	2
42120	1	1	2	1
42124	3	7	1	2
42130	3	8	1	2
42134	2	2	1	2
42137	1	1	1	2
42138	2	2	2	1
42139	1	1	2	1
42146	3	3	1	2
42148	3	3	1	2
42151	1	1	2	1
42153	3	1	1	2
42171	3	7	1	2
42175	1	1	2	1
42178	2	2	2	1
42195	3	3	1	2
42197	2	2	2	1
42198	3	2	3	1
42200	3	2	1	2
42203	3	4	1	2
42206	3	6	1	2
42207	2	2	1	2
42209	1	1	1	2
42216	2	2	2	1
42217	1	1	2	1
42220	3	7	1	2
42221	1	1	2	1
42223	3	7	1	2
42231	1	1	1	3
42232	2	2	1	2
42233	3	3	1	3
42234	1	1	1	2
42236	1	1	1	3
42239	2	2	1	3
42249	3	2	1	3
42251	3	2	1	2
42258	3	7	1	2
42260	3	4	1	3
42263	1	1	1	2
42267	1	1	1	2
42269	1	1	1	2
42272	3	2	1	2
42276	1	1	1	2
42279	3	7	1	2
42281	2	2	1	2
42282	1	1	1	3
42286	3	7	1	2
42287	2	2	1	2
42291	2	2	1	2
42294	2	2	2	1
42295	1	1	2	1
42296	3	2	1	2
42298	3	2	1	2
42309	3	4	1	2
42316	1	1	2	1
42317	3	3	1	2
42318	3	7	2	1
42322	1	1	2	1
42323	1	1	2	1
42333	1	1	1	2
42338	1	1	1	2
42346	3	3	1	2
42355	1	1	1	2
42358	1	1	1	2
42359	3	4	1	2
42360	2	2	1	2
42364	1	1	1	2
42367	1	1	1	3
42368	2	2	1	2
42369	2	2	1	3
42372	3	8	1	2
42374	1	1	2	1
42376	1	1	1	3
42377	3	3	1	3
42379	3	2	1	2
42381	3	2	1	2
42390	3	1	1	2
42391	2	2	1	2
42393	2	2	1	2
42395	1	1	1	2
42403	2	2	1	2
42414	2	2	1	2
42417	3	3	1	2
42421	2	2	2	1
42422	1	1	1	2
42423	2	2	1	2
42429	3	3	1	2
42435	2	2	3	2
42436	3	7	2	1
42438	2	2	1	2
42439	3	2	1	2
42448	2	2	1	2
42449	1	1	1	2
42453	3	2	2	1
42454	2	2	1	2
42458	2	2	1	2
42459	3	3	1	2
42460	2	2	1	2
42465	1	1	1	2
42466	2	2	2	1
42467	1	1	1	2
42477	3	2	1	2
42478	1	1	2	1
42483	3	7	1	2
42484	3	7	1	2
42492	2	2	1	2
42507	1	1	1	2
42511	3	4	1	2
42523	2	2	1	3
42524	3	4	2	1
42537	1	1	1	2
42542	2	2	1	2
42547	3	1	1	2
42549	2	2	1	2
42560	1	1	2	1
42561	1	1	2	1
42567	1	1	1	2
42575	3	2	1	2
42583	3	7	1	2
42588	2	2	1	2
42590	1	1	2	1
42594	2	2	1	2
42595	1	1	1	2
42604	2	2	1	2
42606	1	1	1	3
42607	1	1	1	3
42617	1	1	1	2
42621	3	3	2	1
42622	3	3	2	1
42634	1	1	1	3
42637	2	2	2	1
42638	1	1	2	1
42644	2	2	3	1
42646	3	3	1	2
42648	3	3	2	1
42651	1	1	2	1
42652	2	2	2	1
42656	2	2	1	2
42667	3	2	2	1
42668	1	1	2	1
42673	1	1	2	1
42674	2	2	1	2
42676	3	2	1	2
42683	1	1	1	3
42686	3	4	1	3
42688	2	2	1	2
42690	3	3	1	2
42691	3	7	1	2
42692	2	2	1	2
42695	1	1	2	1
42696	2	2	1	2
42700	3	3	1	2
42704	1	1	2	1
42710	2	2	1	2
42713	3	6	1	2
42721	3	2	1	2
42724	3	3	1	2
42725	1	1	1	2
42728	1	1	1	2
42731	2	2	1	3
42734	1	1	1	3
42741	1	1	3	1
42744	1	1	1	2
42752	3	1	1	2
42757	2	2	1	2
42759	2	2	1	2
42760	2	2	1	2
42763	2	2	1	2
42765	1	1	1	2
42766	1	1	2	1
42767	3	3	2	1
42772	1	1	1	3
42780	1	1	1	2
42781	2	2	1	2
42782	2	2	1	2
42783	2	2	1	2
42786	1	1	2	1
42787	1	1	2	1
42788	2	2	2	1
42791	3	7	1	2
42797	3	3	1	2
42801	2	2	1	3
42806	1	1	2	1
42812	3	7	1	2
42815	3	6	1	2
42819	2	2	2	1
42833	2	2	1	2
42852	1	1	1	2
42858	3	7	1	2
42861	3	7	1	2
42862	2	2	1	2
42867	3	3	1	2
42869	2	2	1	2
42870	2	2	1	2
42880	1	1	1	2
42881	3	3	1	2
42884	3	7	2	1
42889	1	1	1	2
42894	3	2	1	2
42905	3	3	1	2
42914	2	2	1	2
42916	2	2	2	1
42917	2	2	2	1
42918	2	2	2	1
42919	3	2	2	1
42922	2	2	2	1
42923	1	1	2	1
42925	3	3	1	2
42933	3	4	1	2
42936	1	1	1	2
42939	1	1	1	3
42959	1	1	1	2
42965	2	2	1	2
42967	2	2	1	2
42968	3	3	1	2
42971	3	3	1	2
42977	1	1	1	2
42989	2	2	1	3
42996	1	1	1	2
42997	3	4	1	2
43000	2	2	2	1
43001	1	1	2	1
43004	2	2	2	1
43007	1	1	1	2
43012	2	2	1	2
43018	3	7	1	2
43029	2	2	1	2
43032	1	1	1	2
43042	3	7	2	1
43045	1	1	2	1
43050	3	2	1	2
43054	1	1	1	2
43055	1	1	2	1
43059	3	2	1	2
43062	1	1	1	2
43064	2	2	1	2
43066	3	4	1	2
43073	1	1	1	2
43074	2	2	3	1
43075	3	7	2	1
43081	2	2	2	1
43082	3	3	1	2
43083	3	3	1	2
43084	2	2	1	2
43086	3	2	1	2
43089	1	1	1	2
43093	1	1	1	2
43094	2	2	1	2
43106	2	2	1	2
43109	2	2	2	1
43110	2	2	2	1
43116	2	2	1	2
43122	3	3	1	2
43128	2	2	2	1
43133	2	2	2	1
43134	2	2	2	1
43135	1	1	1	2
43141	3	2	1	2
43146	3	3	2	1
43150	2	2	1	2
43154	3	4	1	2
43159	3	3	1	2
43161	2	2	2	1
43164	3	2	1	2
43166	1	1	2	1
43170	2	2	1	2
43178	2	2	1	2
43182	3	2	1	2
43184	1	1	2	1
43185	2	2	2	1
43187	1	1	1	2
43189	2	2	1	2
43192	3	2	1	2
43196	3	2	1	2
43210	2	2	1	2
43214	3	7	2	1
43215	1	1	2	1
43217	3	2	1	2
43221	1	1	1	2
43222	3	3	1	2
43228	3	4	1	2
43229	3	2	1	2
43233	1	1	1	2
43234	3	7	1	2
43235	3	1	2	1
43242	2	2	1	3
43244	1	1	1	2
43249	1	1	1	2
43251	2	2	2	1
43256	2	2	1	2
43257	3	3	1	2
43258	3	7	2	1
43262	3	2	1	2
43263	1	1	1	2
43264	2	2	1	2
43266	3	2	1	2
43268	2	2	2	1
43269	3	2	1	2
43272	2	2	1	2
43278	2	2	1	2
43280	1	1	2	1
43284	1	1	1	2
43285	1	1	1	2
43292	3	2	1	2
43294	3	2	1	2
43300	1	1	1	2
43303	3	7	1	2
43304	1	1	1	2
43306	2	2	1	2
43311	1	1	1	2
43313	2	2	1	3
43318	2	2	2	1
43320	1	1	2	1
43321	1	1	2	1
43323	1	1	1	2
43328	2	2	1	2
43330	2	2	1	2
43331	3	7	1	2
43332	3	7	1	2
43341	3	7	2	1
43343	1	1	1	2
43344	3	3	1	2
43348	2	2	2	1
43349	3	3	2	1
43351	3	4	1	2
43354	1	1	1	2
43356	1	1	2	1
43362	3	2	2	3
43369	2	2	2	1
43371	1	1	2	1
43373	1	1	1	2
43377	3	2	1	2
43383	1	1	2	1
43384	1	1	1	2
43385	1	1	2	1
43402	3	3	1	2
43406	3	2	1	2
43407	1	1	2	1
43420	1	1	1	2
43422	2	2	1	2
43427	3	3	1	2
43431	1	1	1	2
43432	2	2	2	1
43436	3	3	1	2
43445	2	2	1	2
43455	2	2	2	1
43457	1	1	2	1
43458	3	8	1	2
43463	2	2	2	1
43465	3	3	2	1
43469	2	2	1	3
43471	1	1	1	2
43472	3	2	1	2
43473	3	1	1	2
43476	1	1	2	1
43477	3	2	1	3
43479	3	7	2	1
43485	1	1	1	2
43495	2	2	1	2
43498	3	7	1	2
43499	3	2	1	2
43505	3	7	2	1
43509	1	1	1	2
43512	1	1	1	2
43515	1	1	1	2
43516	1	1	1	2
43520	2	2	1	2
43523	3	7	1	3
43529	2	2	2	1
43530	3	2	2	1
43532	1	1	1	2
43533	1	1	2	1
43538	3	4	1	2
43541	1	1	1	2
43543	1	1	2	1
43548	3	1	1	2
43554	2	2	2	1
43566	3	7	2	1
43573	3	7	2	1
43577	1	1	1	2
43580	3	3	2	1
43583	3	7	2	1
43588	2	2	1	2
43592	2	2	1	2
43593	1	1	1	2
43600	3	8	1	2
43603	3	2	1	3
43606	2	2	1	2
43617	2	2	2	1
43621	1	1	2	1
43634	1	1	1	2
43638	2	2	1	2
43641	1	1	1	3
43643	3	7	1	2
43645	3	7	1	2
43658	1	1	2	1
43666	3	3	1	2
43673	2	2	2	1
43677	1	1	2	1
43679	2	2	1	2
43680	2	2	1	2
43684	3	2	1	2
43689	2	2	1	2
43693	2	2	1	2
43696	3	4	1	2
43697	1	1	1	2
43698	1	1	1	2
43701	3	3	1	2
43713	2	2	1	2
43725	2	2	1	3
43733	2	2	1	2
43736	2	2	1	2
43737	2	2	2	1
43738	3	7	2	1
43739	3	7	1	2
43747	3	7	2	1
43748	1	1	2	1
43750	2	2	1	3
43752	3	7	1	2
43755	3	7	1	2
43762	1	1	1	2
43763	1	1	1	2
43764	3	2	1	2
43770	3	7	2	1
43777	1	1	2	1
43778	2	2	1	2
43780	3	7	2	1
43782	1	1	1	2
43801	3	2	2	1
43803	1	1	1	2
43804	3	3	2	1
43811	2	2	1	2
43813	1	1	1	2
43814	2	2	1	2
43815	3	1	1	2
43816	3	6	1	2
43818	1	1	1	2
43821	1	1	1	2
43824	2	2	2	1
43828	3	1	1	2
43836	1	1	1	2
43839	1	1	2	1
43840	2	2	2	1
43843	3	3	1	2
43845	3	6	1	2
43847	2	2	1	2
43849	3	2	2	1
43863	3	2	1	2
43867	3	2	1	2
43880	1	1	1	2
43883	3	8	1	2
43886	2	2	1	2
43887	3	3	2	1
43888	1	1	2	1
43891	3	6	1	3
43895	2	2	1	2
43897	3	2	2	1
43910	2	2	1	2
43911	1	1	1	2
43922	3	7	1	2
43930	1	1	1	2
43931	2	2	1	2
43933	3	3	2	1
43936	1	1	1	2
43938	3	1	1	2
43941	3	2	1	2
43950	3	3	1	3
43952	2	2	1	2
43957	2	2	1	2
43959	3	4	1	2
43960	1	1	1	2
43968	3	4	1	2
43977	2	2	1	3
43981	2	2	1	2
43985	1	1	1	2
43988	1	1	1	3
43989	1	1	1	3
43997	2	2	1	2
43999	2	2	1	2
44000	2	2	2	1
44001	1	1	2	1
44002	3	6	1	2
44004	1	1	1	2
44006	3	3	1	2
44015	1	1	1	2
44017	1	1	2	1
44024	2	2	1	2
44028	3	2	1	2
44029	1	1	2	1
44033	2	2	1	2
44036	1	1	1	2
44041	1	1	1	2
44043	2	2	1	2
44044	1	1	1	2
44045	2	2	1	3
44055	2	2	1	3
44058	2	2	1	2
44060	3	3	1	2
44064	3	4	1	2
44067	2	2	1	3
44071	3	3	1	2
44072	1	1	1	3
44074	2	2	1	2
44077	3	2	1	2
44082	3	7	2	1
44090	3	2	1	2
44095	2	2	1	2
44101	2	2	1	2
44110	1	1	1	2
44114	3	2	1	2
44116	2	2	1	2
44119	1	1	1	3
44120	2	2	2	1
44125	3	2	1	2
44126	3	3	1	2
44127	2	2	1	2
44128	2	2	1	2
44129	2	2	2	1
44133	3	4	2	1
44134	3	1	1	2
44137	3	4	1	2
44139	3	3	1	3
44140	1	1	1	2
44142	2	2	1	2
44150	1	1	2	1
44151	1	1	2	1
44158	1	1	1	2
44160	3	2	1	2
44163	3	3	1	2
44166	3	7	1	2
44168	2	2	1	3
44175	2	2	2	1
44176	3	4	1	2
44177	2	2	2	1
44181	2	2	1	2
44187	1	1	2	1
44190	2	2	1	2
44191	2	2	1	2
44192	1	1	1	2
44194	1	1	2	1
44195	1	1	2	1
44197	2	2	2	1
44201	2	2	1	2
44203	3	4	1	2
44204	3	1	1	2
44206	1	1	1	2
44212	1	1	1	2
44213	3	6	2	1
44216	1	1	1	2
44217	3	8	1	2
44219	1	1	1	2
44227	2	2	1	2
44230	2	2	1	2
44235	2	2	1	2
44236	3	4	1	2
44248	1	1	1	2
44250	2	2	1	2
44251	3	2	1	2
44253	2	2	1	2
44256	2	2	1	2
44261	3	4	1	2
44267	2	2	2	1
44268	2	2	2	1
44269	3	7	2	1
44273	1	1	2	1
44276	3	2	1	2
44283	2	2	2	1
44284	1	1	2	1
44288	1	1	1	2
44289	1	1	1	2
44292	2	2	1	2
44293	1	1	1	3
44294	1	1	1	2
44301	1	1	2	1
44315	3	2	1	2
44317	2	2	1	3
44324	1	1	2	1
44326	1	1	3	1
44327	3	1	2	3
44330	2	2	1	2
44331	1	1	1	2
44334	1	1	1	2
44335	3	6	1	2
44336	2	2	1	2
44346	3	3	2	1
44350	1	1	1	2
44352	1	1	1	2
44357	3	7	1	2
44358	2	2	1	2
44359	2	2	1	2
44360	2	2	1	2
44366	2	2	1	2
44371	1	1	1	2
44372	2	2	1	2
44373	3	2	1	2
44375	2	2	1	2
44377	1	1	1	3
44378	3	7	1	2
44388	1	1	2	1
44389	3	2	2	1
44391	2	2	1	2
44392	2	2	1	2
44395	2	2	1	2
44406	3	2	2	1
44408	1	1	1	2
44409	1	1	1	2
44424	2	2	1	3
44426	2	2	1	3
44428	3	1	2	1
44431	2	2	1	2
44433	2	2	1	2
44440	1	1	1	3
44443	2	2	1	2
44444	2	2	2	1
44445	3	2	1	2
44446	1	1	2	1
44448	3	2	1	2
44457	2	2	1	2
44458	1	1	1	2
44459	1	1	1	2
44471	3	7	1	2
44473	1	1	1	2
44474	3	7	1	2
44477	1	1	1	2
44482	1	1	1	2
44486	1	1	2	1
44488	3	3	1	2
44489	1	1	1	2
44490	3	2	1	2
44496	2	2	1	3
44503	2	2	2	1
44507	2	2	1	2
44514	2	2	2	1
44515	1	1	2	1
44517	1	1	1	2
44521	3	2	1	2
44522	2	2	1	2
44523	3	3	2	1
44524	2	2	1	2
44525	2	2	1	2
44528	3	3	1	2
44532	1	1	1	2
44534	2	2	1	2
44536	2	2	2	1
44538	2	2	1	2
44540	2	2	2	1
44542	3	7	1	2
44543	2	2	1	2
44552	2	2	1	2
44555	1	1	2	1
44562	3	4	1	2
44564	2	2	1	2
44567	3	1	1	2
44572	2	2	1	2
44576	3	2	2	1
44577	3	4	2	1
44578	1	1	2	1
44579	3	2	2	1
44580	2	2	1	2
44583	3	7	1	2
44586	2	2	1	2
44589	3	2	2	1
44590	3	2	2	1
44593	1	1	1	2
44594	2	2	1	2
44595	2	2	1	2
44597	1	1	1	2
44598	1	1	2	1
44602	3	2	1	2
44604	1	1	1	3
44612	2	2	1	2
44616	1	1	2	1
44619	3	7	1	2
44620	2	2	1	2
44624	1	1	2	1
44626	2	2	1	2
44627	2	2	1	3
44628	1	1	3	1
44631	3	2	1	2
44639	2	2	1	2
44642	1	1	1	3
44656	2	2	2	1
44666	1	1	1	2
44668	3	3	1	2
44669	2	2	1	2
44671	1	1	1	2
44672	3	3	2	1
44675	2	2	1	2
44685	3	4	2	1
44687	3	7	2	1
44688	2	2	1	2
44689	2	2	1	3
44690	1	1	1	2
44692	3	2	1	2
44694	3	2	1	2
44696	3	3	1	2
44698	1	1	1	2
44699	3	3	1	2
44702	3	7	1	2
44717	3	4	1	2
44719	3	3	1	2
44720	2	2	1	2
44722	1	1	1	2
44725	3	3	2	1
44736	3	1	1	2
44744	3	3	1	3
44745	3	2	1	2
44746	1	1	1	3
44748	1	1	1	2
44752	2	2	2	1
44760	1	1	1	2
44771	2	2	1	2
44775	1	1	1	2
44782	1	1	1	2
44785	2	2	1	3
44786	3	3	1	3
44787	1	1	1	3
44788	2	2	3	1
44793	1	1	1	2
44796	1	1	1	2
44801	3	4	1	2
44808	1	1	1	2
44813	2	2	2	1
44816	3	7	1	2
44820	2	2	1	2
44822	2	2	1	3
44829	3	1	1	2
44830	2	2	1	2
44837	3	4	1	3
44846	2	2	1	3
44848	3	1	1	2
44849	3	7	2	1
44855	3	2	1	2
44858	2	2	1	2
44860	3	8	1	2
44866	3	2	1	2
44867	1	1	1	2
44875	2	2	1	2
44882	3	2	1	2
44885	3	6	2	1
44886	3	3	1	2
44896	2	2	1	2
44900	1	1	2	1
44901	3	2	1	2
44902	1	1	2	1
44904	1	1	1	2
44905	2	2	1	2
44906	2	2	2	1
44907	2	2	2	1
44908	3	3	1	2
44910	1	1	3	1
44912	1	1	1	2
44917	2	2	1	2
44923	3	1	1	2
44931	2	2	1	2
44941	3	3	1	2
44942	3	7	1	2
44946	2	2	1	2
44948	2	2	2	1
44966	2	2	1	2
44967	2	2	1	2
44968	2	2	2	1
44970	3	2	1	2
44987	1	1	1	2
44989	2	2	1	2
44991	3	7	1	2
44995	3	4	1	2
44998	1	1	2	1
45000	3	3	1	2
45001	2	2	1	2
45006	3	2	1	2
45009	2	2	2	1
45010	3	2	2	1
45012	3	7	1	2
45014	3	2	1	2
45015	3	3	1	2
45018	1	1	1	2
45021	3	2	1	2
45022	1	1	1	2
45027	3	3	1	2
45032	2	2	1	2
45038	2	2	1	2
45040	3	1	2	1
45046	3	2	1	3
45050	1	1	1	2
45052	3	3	1	2
45053	2	2	1	2
45054	2	2	2	1
45055	1	1	2	1
45062	3	2	1	2
45063	3	2	1	2
45066	3	4	1	2
45071	1	1	1	2
45075	3	8	1	2
45076	3	2	1	2
45079	2	2	1	2
45088	3	1	1	2
45090	3	2	1	3
45092	3	3	1	2
45093	1	1	1	2
45099	2	2	1	2
45102	3	1	1	2
45104	3	1	1	2
45110	3	3	1	2
45114	1	1	3	1
45116	1	1	2	1
45120	2	2	1	2
45121	1	1	1	2
45131	2	2	2	1
45132	3	3	1	2
45133	2	2	1	2
45139	3	1	1	2
45148	3	3	1	2
45158	3	7	1	2
45162	2	2	1	2
45163	3	3	1	2
45169	3	7	1	3
45177	3	6	1	2
45179	3	3	1	2
45180	3	8	1	2
45182	3	2	1	2
45185	2	2	1	2
45186	1	1	1	2
45187	2	2	1	2
45188	3	3	1	2
45199	2	2	3	1
45201	3	1	1	3
45207	1	1	1	2
45209	2	2	1	2
45210	2	2	2	1
45218	1	1	2	1
45219	1	1	1	2
45221	1	1	2	1
45222	3	3	2	1
45224	1	1	1	2
45225	1	1	1	2
45228	2	2	1	2
45229	2	2	1	2
45233	3	7	1	2
45236	2	2	1	3
45243	1	1	1	2
45244	3	2	1	2
45245	2	2	1	2
45247	2	2	1	2
45248	1	1	1	2
45249	3	7	2	1
45250	2	2	2	1
45251	1	1	2	1
45255	1	1	1	2
45261	2	2	1	3
45263	2	2	1	2
45264	1	1	2	1
45272	1	1	1	2
45273	2	2	1	3
45276	2	2	1	2
45277	3	4	1	2
45279	1	1	2	1
45285	2	2	1	2
45289	3	3	1	2
45292	3	4	1	2
45296	1	1	3	1
45304	2	2	1	2
45305	1	1	1	2
45306	2	2	1	2
45307	2	2	1	2
45312	2	2	1	2
45313	2	2	2	1
45314	1	1	1	2
45320	2	2	1	2
45324	2	2	1	3
45333	3	2	1	2
45337	2	2	1	2
45341	3	2	2	1
45346	2	2	1	3
45351	2	2	1	2
45352	1	1	2	1
45355	1	1	1	3
45356	1	1	1	2
45363	1	1	2	1
45364	2	2	2	1
45365	3	2	1	2
45366	3	3	1	2
45367	2	2	2	1
45372	1	1	1	2
45373	1	1	1	2
45376	1	1	1	2
45379	2	2	1	2
45381	1	1	1	2
45382	3	2	1	2
45384	1	1	2	1
45385	1	1	1	2
45386	2	2	1	2
45387	2	2	2	1
45389	3	7	1	2
45398	1	1	1	2
45400	2	2	1	2
45401	1	1	2	1
45413	2	2	1	2
45414	1	1	1	2
45419	2	2	1	2
45420	1	1	1	2
45425	1	1	1	2
45428	1	1	2	1
45429	2	2	1	2
45430	3	2	1	3
45432	1	1	2	1
45438	3	2	1	2
45440	3	2	1	2
45444	3	4	1	2
45449	2	2	2	1
45450	3	3	2	1
45451	1	1	2	1
45459	1	1	1	2
45474	3	7	2	1
45479	3	2	1	2
45482	1	1	2	1
45486	3	7	1	2
45495	1	1	1	2
45496	2	2	2	1
45498	1	1	2	1
45500	3	1	2	1
45504	3	2	2	1
45516	2	2	1	2
45518	1	1	1	2
45520	2	2	1	2
45523	3	2	1	2
45527	2	2	1	2
45536	2	2	2	1
45538	3	8	3	1
45539	3	7	1	2
45541	3	3	1	2
45542	3	3	1	2
45543	1	1	2	1
45545	3	1	1	2
45556	3	4	1	2
45563	2	2	1	2
45565	1	1	2	1
45566	1	1	3	1
45571	1	1	1	2
45572	1	1	1	2
45573	2	2	1	2
45574	3	2	2	1
45575	2	2	2	1
45576	3	3	2	1
45577	1	1	1	2
45584	1	1	1	2
45588	1	1	1	2
45590	2	2	2	1
45591	3	3	2	1
45592	3	8	2	1
45594	3	7	1	2
45596	2	2	1	2
45598	3	7	1	3
45599	1	1	1	2
45602	3	6	1	2
45605	2	2	1	2
45614	3	7	2	1
45618	3	3	1	2
45629	2	2	1	2
45631	3	3	1	2
45633	3	3	1	2
45634	2	2	1	2
45637	3	3	2	1
45638	3	2	1	2
45641	3	7	2	1
45642	2	2	1	2
45646	3	2	1	3
45650	3	2	1	2
45652	2	2	1	3
45653	2	2	1	2
45655	2	2	1	2
45659	2	2	1	2
45665	2	2	1	2
45666	3	7	1	2
45667	1	1	2	1
45668	2	2	2	1
45671	1	1	1	2
45676	2	2	2	1
45677	1	1	2	1
45680	1	1	1	2
45681	1	1	1	2
45682	1	1	1	3
45686	2	2	1	2
45688	1	1	2	1
45689	2	2	2	1
45690	1	1	1	2
45692	2	2	2	1
45703	2	2	1	2
45714	1	1	1	2
45719	2	2	1	2
45722	1	1	2	1
45727	3	3	2	1
45728	3	6	2	1
45732	3	3	1	2
45733	1	1	1	2
45734	3	1	1	2
45735	2	2	1	2
45736	3	2	1	2
45737	2	2	1	2
45742	3	2	1	2
45745	2	2	1	2
45751	2	2	1	2
45754	2	2	1	2
45764	1	1	2	1
45765	3	2	2	1
45766	1	1	2	1
45767	2	2	1	2
45769	3	3	1	2
45770	1	1	1	2
45774	3	2	1	2
45776	2	2	1	2
45786	3	1	1	2
45787	3	2	2	1
45789	3	3	2	1
45790	2	2	1	2
45791	2	2	2	1
45795	3	2	1	2
45808	3	4	1	3
45812	1	1	1	2
45813	3	2	1	2
45818	2	2	2	1
45822	3	4	2	1
45823	1	1	1	2
45827	1	1	2	1
45835	3	2	1	3
45838	2	2	3	1
45839	1	1	1	3
45840	3	3	1	3
45850	1	1	2	1
45852	1	1	1	2
45860	2	2	2	1
45861	3	7	1	2
45862	2	2	2	1
45865	3	4	1	2
45867	3	3	1	2
45871	2	2	1	3
45872	2	2	1	3
45877	3	7	1	2
45883	2	2	1	2
45886	3	7	1	2
45887	1	1	1	2
45892	2	2	1	2
45897	1	1	1	2
45898	1	1	2	1
45899	2	2	2	1
45902	3	3	1	2
45905	3	3	3	1
45906	1	1	1	3
45909	2	2	2	1
45910	1	1	2	1
45911	3	1	2	1
45915	2	2	1	2
45918	3	7	1	2
45923	1	1	2	1
45935	3	3	1	2
45941	2	2	1	2
45943	1	1	2	1
45944	2	2	1	2
45947	2	2	1	2
45948	3	2	2	1
45949	3	7	2	1
45954	1	1	1	2
45960	3	2	1	2
45966	2	2	1	2
45970	2	2	1	2
45974	2	2	1	3
45976	1	1	1	2
45978	1	1	2	1
45979	1	1	1	2
45981	3	2	1	2
45982	3	2	2	1
45987	3	2	2	1
45989	3	7	1	2
45991	1	1	1	2
45993	3	7	1	2
46001	3	7	1	2
46007	1	1	1	2
46008	2	2	2	1
46019	1	1	2	1
46020	1	1	1	2
46022	3	7	2	1
46027	2	2	1	2
46028	3	2	1	3
46029	2	2	1	2
46034	3	1	1	2
46035	2	2	1	2
46041	3	2	1	2
46044	3	6	1	2
46047	1	1	2	1
46049	2	2	1	2
46051	2	2	1	2
46052	2	2	1	2
46060	2	2	1	2
46063	2	2	2	1
46065	1	1	1	2
46067	1	1	1	3
46070	2	2	1	2
46071	3	2	1	2
46077	1	1	1	3
46082	2	2	1	2
46086	3	3	2	1
46087	3	2	1	2
46092	3	8	1	2
46096	2	2	1	2
46100	3	2	2	1
46101	3	2	1	2
46102	1	1	2	1
46103	3	2	2	1
46105	2	2	1	2
46106	1	1	1	2
46109	2	2	1	2
46110	3	3	2	1
46117	3	7	1	2
46131	2	2	1	2
46133	3	7	1	2
46141	3	4	2	1
46146	2	2	1	2
46148	3	2	1	3
46149	1	1	1	3
46156	3	1	1	2
46160	1	1	2	1
46176	1	1	1	2
46177	2	2	1	2
46180	3	8	1	2
46182	3	7	1	2
46183	1	1	1	2
46190	3	3	1	3
46192	1	1	1	2
46199	1	1	1	2
46208	3	2	1	3
46211	2	2	1	2
46214	2	2	1	2
46221	1	1	1	2
46224	2	2	1	2
46226	2	2	1	2
46227	1	1	2	1
