Sweep	Chain_1	Chain_2	Chain_3	
10792	-21946.4748149	-21952.42223049	-21959.40875905	
10793	-21946.49274404	-21946.8357737	-21955.98545384	
10794	-21946.8357737	-21946.49274404	-21955.98545384	
10795	-21946.8357737	-21946.49274404	-21955.98545384	
10796	-21946.02905162	-21946.37193665	-21954.83059971	
10797	-21946.37193665	-21946.02905162	-21954.83059971	
10798	-21946.37193665	-21946.02905162	-21954.83059971	
10799	-21946.37193665	-21958.12071176	-21969.13731352	
10800	-21946.37193665	-21958.12071176	-21969.13731352	
10801	-21946.37193665	-21958.12071176	-21969.13731352	
10802	-21946.37193665	-21958.12071176	-21969.13731352	
10803	-21946.37193665	-21958.12071176	-21969.13731352	
10804	-21946.42626691	-21958.52011339	-21969.88190831	
10805	-21946.42626691	-21958.52011339	-21969.88190831	
10806	-21946.42626691	-21958.52011339	-21969.88190831	
10807	-21946.72987102	-21954.74918353	-21959.13555732	
10808	-21946.39130627	-21950.72576269	-21957.08919225	
10809	-21946.37976176	-21957.031171	-21950.69101849	
10810	-21946.37976176	-21947.9598858	-21946.37976176	
10811	-21950.88198473	-21954.96590843	-21953.00059071	
10812	-21951.0061494	-21950.25985583	-21966.01260266	
10813	-21950.25985583	-21951.0061494	-21966.63798589	
10814	-21950.25985583	-21958.86775523	-21954.61863318	
10815	-21946.0623029	-21958.80737452	-21957.9598462	
10816	-21946.37252603	-21958.53831875	-21958.90842713	
10817	-21946.37252603	-21959.38997243	-21967.31695586	
10818	-21949.84004707	-21953.68612342	-21969.1071471	
10819	-21949.84004707	-21953.68612342	-21969.1071471	
10820	-21949.77103311	-21949.84004707	-21951.82592004	
10821	-21950.7408228	-21951.15648448	-21961.8977089	
10822	-21950.7408228	-21951.15648448	-21961.8977089	
10823	-21947.37934817	-21950.8906217	-21966.06768754	
10824	-21947.37934817	-21950.8906217	-21966.06768754	
10825	-21951.15648448	-21950.05054134	-21963.41692067	
10826	-21946.65082562	-21947.37934817	-21970.879932	
10827	-21946.65082562	-21947.37934817	-21970.879932	
10828	-21946.58576943	-21954.04042968	-21967.57395987	
10829	-21946.46090852	-21953.21746972	-21965.70189632	
10830	-21949.81743288	-21957.71017052	-21956.9075822	
10831	-21955.4796081	-21952.32008241	-21955.58778459	
10832	-21947.40991538	-21950.5222074	-21957.38088987	
10833	-21947.40991538	-21950.5222074	-21957.38088987	
10834	-21946.38232331	-21954.33609244	-21966.40397484	
10835	-21950.58666331	-21958.83984094	-21958.08331739	
10836	-21950.58666331	-21958.83984094	-21958.08331739	
10837	-21950.58666331	-21958.08331739	-21958.83984094	
10838	-21950.3209104	-21957.52074876	-21973.50236623	
10839	-21946.3765044	-21950.67841172	-21957.85119591	
10840	-21946.3765044	-21957.85119591	-21950.67841172	
10841	-21946.50355358	-21950.9455352	-21958.39829954	
10842	-21946.37655474	-21953.67558235	-21963.7644955	
10843	-21946.49419165	-21954.0597586	-21964.41584934	
10844	-21946.49419165	-21954.0597586	-21965.03769991	
10845	-21946.40346518	-21953.80295465	-21964.61437359	
10846	-21946.82315999	-21953.51523601	-21963.61624377	
10847	-21946.82315999	-21950.259087	-21959.04665937	
10848	-21946.82315999	-21950.489341	-21958.97960139	
10849	-21946.82315999	-21951.63084961	-21950.90932127	
10850	-21946.82315999	-21951.63084961	-21950.90932127	
10851	-21946.82315999	-21954.81979961	-21952.61836181	
10852	-21946.82315999	-21950.46495336	-21959.2613529	
10853	-21946.37178305	-21959.75700238	-21962.33695011	
10854	-21950.3058078	-21955.25082562	-21962.33695011	
10855	-21950.43658205	-21955.47510585	-21962.65506773	
10856	-21951.03554369	-21962.65506773	-21955.34802293	
10857	-21946.40922356	-21968.49160628	-21959.36403476	
10858	-21946.37178818	-21959.04604695	-21968.26523531	
10859	-21946.37178818	-21959.04604695	-21968.26523531	
10860	-21946.37178818	-21950.35121668	-21968.2364318	
10861	-21949.84770305	-21946.37178818	-21965.29974049	
10862	-21946.37178818	-21949.84770305	-21965.29974049	
10863	-21946.45390103	-21950.0678063	-21965.66030305	
10864	-21946.45390103	-21950.0678063	-21965.66030305	
10865	-21950.0678063	-21946.45390103	-21965.66030305	
10866	-21946.38901844	-21949.92923666	-21965.44681327	
10867	-21946.38033687	-21949.81982967	-21965.23467083	
10868	-21946.38033687	-21949.81982967	-21965.23467083	
10869	-21946.4142619	-21950.1789803	-21972.49464506	
10870	-21946.4142619	-21950.1789803	-21972.49464506	
10871	-21947.41111114	-21960.55039483	-21957.28694964	
10872	-21947.41111114	-21960.55039483	-21957.28694964	
10873	-21946.12059789	-21960.79896466	-21968.0778819	
10874	-21947.19137276	-21962.30490105	-21970.87638014	
10875	-21948.93311197	-21954.82801737	-21962.74715327	
10876	-21948.53148115	-21952.60170078	-21970.79090574	
10877	-21948.53148115	-21952.60170078	-21970.79090574	
10878	-21948.28876019	-21966.4452577	-21963.06079492	
10879	-21947.81629158	-21965.22412047	-21961.8399705	
10880	-21947.62863007	-21961.28783323	-21964.67178274	
10881	-21947.62863007	-21961.28783323	-21964.67178274	
10882	-21947.42279704	-21960.55801862	-21963.94160752	
10883	-21947.42279704	-21960.55801862	-21963.94160752	
10884	-21947.42279704	-21960.55801862	-21963.94160752	
10885	-21947.4221145	-21947.4221145	-21978.03581602	
10886	-21948.03171992	-21948.03171992	-21974.74617967	
10887	-21948.3049142	-21950.87925593	-21977.64650886	
10888	-21948.37557311	-21954.38694212	-21973.24820944	
10889	-21948.78412551	-21948.78412551	-21953.67284403	
10890	-21948.78412551	-21959.78833304	-21953.16283505	
10891	-21948.78412551	-21962.38158655	-21963.58602879	
10892	-21948.78412551	-21968.31056998	-21972.06212096	
10893	-21947.92739306	-21958.9040459	-21962.30074433	
10894	-21947.92739306	-21962.30074433	-21958.9040459	
10895	-21947.43903305	-21958.27713506	-21961.39794736	
10896	-21947.54425248	-21956.01985557	-21960.3957042	
10897	-21948.59402065	-21962.53606511	-21962.08190679	
10898	-21948.59402065	-21962.08190679	-21962.53606511	
10899	-21948.59402065	-21962.53606511	-21962.08190679	
10900	-21947.82190395	-21948.40583252	-21957.14045332	
10901	-21946.51092192	-21952.28063959	-21972.73485473	
10902	-21946.62343004	-21946.96647364	-21959.18927303	
10903	-21946.62343004	-21946.96647364	-21959.18927303	
10904	-21946.62343004	-21946.96647364	-21959.18927303	
10905	-21946.62343004	-21946.96647364	-21959.18927303	
10906	-21946.96647364	-21946.62343004	-21959.18927303	
10907	-21946.21246265	-21946.55522799	-21957.07326045	
10908	-21946.55522799	-21946.21246265	-21957.07326045	
10909	-21946.38914049	-21950.11059222	-21967.41681348	
10910	-21946.38914049	-21955.27515452	-21963.82371976	
10911	-21946.37425359	-21963.47837844	-21955.09506381	
10912	-21946.38037967	-21954.3363191	-21958.18885896	
10913	-21947.11516401	-21950.48286535	-21955.03936443	
10914	-21946.08037066	-21946.42319781	-21962.85904709	
10915	-21949.99515689	-21951.29243743	-21954.46667799	
10916	-21946.42319781	-21946.08037066	-21964.40151629	
10917	-21946.42319781	-21954.09129573	-21963.04761857	
10918	-21946.06456837	-21954.57003658	-21963.09558422	
10919	-21946.06456837	-21954.57003658	-21963.09558422	
10920	-21946.06456837	-21954.57003658	-21963.09558422	
10921	-21946.40740644	-21954.10735136	-21963.09558422	
10922	-21946.54449613	-21959.87841786	-21964.20835218	
10923	-21946.20151364	-21964.20835218	-21960.24626232	
10924	-21946.87193689	-21962.64561633	-21959.24148301	
10925	-21946.87193689	-21959.24148301	-21962.64561633	
10926	-21952.99514569	-21947.90230792	-21966.7604689	
10927	-21946.14863362	-21950.63840174	-21962.59470285	
10928	-21947.15391943	-21951.31626376	-21964.42355667	
10929	-21947.69895028	-21952.02687871	-21965.63108373	
10930	-21947.31247819	-21952.24732227	-21965.53869408	
10931	-21949.37864676	-21949.44486189	-21965.49415489	
10932	-21949.03255909	-21949.06140344	-21964.79631204	
10933	-21947.31438064	-21951.07309826	-21959.69670515	
10934	-21948.67440882	-21953.60901716	-21953.47542736	
10935	-21948.02875179	-21955.40365442	-21958.21314063	
10936	-21949.21665665	-21954.01788997	-21960.26118466	
10937	-21949.43705072	-21954.23834937	-21973.7613503	
10938	-21952.38692794	-21953.60663319	-21961.74656018	
10939	-21954.60498374	-21965.5839342	-21961.1986785	
10940	-21955.54224189	-21966.81285486	-21963.00648436	
10941	-21954.07374175	-21959.79222715	-21964.7582849	
10942	-21952.47069434	-21951.49397383	-21965.85328123	
10943	-21950.57382617	-21950.79156799	-21962.89766649	
10944	-21946.07683294	-21950.79156799	-21965.36704902	
10945	-21946.07683294	-21950.79156799	-21965.36704902	
10946	-21947.3021356	-21950.22883793	-21965.0991434	
10947	-21947.3021356	-21961.78560519	-21962.91709993	
10948	-21947.3021356	-21956.11568586	-21965.71445389	
10949	-21949.81887428	-21947.3021356	-21950.79754763	
10950	-21950.79754763	-21947.3021356	-21949.81887428	
10951	-21949.90734189	-21947.31762345	-21950.95887233	
10952	-21947.31762345	-21951.13138538	-21968.43677474	
10953	-21947.31762345	-21951.13138538	-21968.43677474	
10954	-21947.31762345	-21951.13138538	-21968.43677474	
10955	-21946.16495388	-21946.50792713	-21968.43677474	
10956	-21946.16495388	-21946.50792713	-21968.43677474	
10957	-21946.5505103	-21951.1687271	-21946.89354646	
10958	-21947.51722354	-21946.5505103	-21959.14873175	
10959	-21952.45425903	-21950.50731105	-21950.75418921	
10960	-21951.34866412	-21951.10173093	-21952.83975578	
10961	-21950.70712166	-21950.95402427	-21952.57196872	
10962	-21946.56110071	-21946.21811444	-21956.55666555	
10963	-21947.33760384	-21951.50971608	-21960.18855056	
10964	-21950.96194923	-21960.31726138	-21950.76815391	
10965	-21947.33760384	-21950.96194923	-21960.4764518	
10966	-21951.79299443	-21947.33760384	-21953.83478286	
10967	-21947.32138503	-21950.60746937	-21955.20042655	
10968	-21946.66506285	-21951.40974416	-21956.55269173	
10969	-21946.66506285	-21956.55269173	-21951.40974416	
10970	-21947.09886183	-21951.22706912	-21950.94446071	
10971	-21951.06422692	-21946.90210113	-21950.781584	
10972	-21951.73542167	-21946.76727545	-21951.45238583	
10973	-21946.76727545	-21951.25796282	-21961.27387812	
10974	-21946.2376685	-21946.2376685	-21950.38911239	
10975	-21946.2376685	-21954.18766834	-21950.57485796	
10976	-21946.2376685	-21950.2920699	-21950.63929396	
10977	-21946.18578873	-21950.26415568	-21950.61139963	
10978	-21946.03865154	-21955.02648771	-21958.81152564	
10979	-21946.03865154	-21955.02648771	-21958.81152564	
10980	-21946.64042073	-21955.09036123	-21958.60673848	
10981	-21946.64042073	-21958.60673848	-21955.09036123	
10982	-21946.78534328	-21955.33201786	-21965.14127239	
10983	-21949.78381674	-21954.46234554	-21956.97069176	
10984	-21950.15775915	-21954.91510208	-21957.03961698	
10985	-21946.03104052	-21946.03104052	-21951.62581028	
10986	-21946.03104052	-21946.03104052	-21951.62581028	
10987	-21946.03104052	-21946.03104052	-21951.62581028	
10988	-21946.17671412	-21946.17671412	-21951.97496804	
10989	-21946.17671412	-21955.86139913	-21954.87154333	
10990	-21946.17671412	-21954.87154333	-21955.86139913	
10991	-21946.17671412	-21952.68551202	-21956.10104808	
10992	-21946.24388902	-21956.10971698	-21964.23070739	
10993	-21946.24388902	-21956.10971698	-21964.23070739	
10994	-21946.94857563	-21951.79027122	-21967.32217694	
10995	-21946.94857563	-21953.80442945	-21967.21746126	
10996	-21947.00171043	-21952.9716468	-21963.73598428	
10997	-21946.03845196	-21959.39006767	-21966.62243607	
10998	-21946.03845196	-21950.69653366	-21969.89880996	
10999	-21946.03845196	-21950.69653366	-21969.89880996	
11000	-21946.03845196	-21950.69653366	-21969.89880996	
11001	-21947.31990567	-21950.3398552	-21971.61335446	
11002	-21950.3398552	-21947.31990567	-21971.61335446	
11003	-21946.03845196	-21950.47028808	-21967.80438033	
11004	-21951.03721683	-21956.050274	-21971.63459545	
11005	-21946.0394339	-21962.9207669	-21974.34631552	
11006	-21946.54160794	-21946.19862613	-21960.97887282	
11007	-21946.19862613	-21946.54160794	-21960.97887282	
11008	-21946.54160794	-21946.19862613	-21960.97887282	
11009	-21946.54160794	-21947.32974093	-21962.77937729	
11010	-21946.54160794	-21947.32974093	-21962.77937729	
11011	-21946.54160794	-21950.73696365	-21969.96573574	
11012	-21946.54160794	-21950.73696365	-21970.00392355	
11013	-21946.54160794	-21950.73696365	-21970.00392355	
11014	-21946.6968092	-21950.97426772	-21970.48819693	
11015	-21948.11815504	-21958.0605372	-21972.66563636	
11016	-21946.59419853	-21956.80846589	-21970.41702881	
11017	-21946.59419853	-21956.80846589	-21970.41702881	
11018	-21946.59419853	-21956.14649561	-21961.42491887	
11019	-21946.59419853	-21956.14649561	-21961.42491887	
11020	-21946.20246033	-21955.3953574	-21960.8517992	
11021	-21946.36993783	-21955.73737923	-21961.10744096	
11022	-21946.18747853	-21954.64796399	-21960.46459045	
11023	-21946.18747853	-21950.7706836	-21961.30294095	
11024	-21946.18747853	-21957.39534046	-21954.1818424	
11025	-21946.06536042	-21957.44337403	-21954.22929053	
11026	-21946.06536042	-21955.05421066	-21957.59326905	
11027	-21946.30278289	-21955.63032611	-21958.83959612	
11028	-21946.30278289	-21958.83959612	-21955.63032611	
11029	-21946.30278289	-21958.83959612	-21955.63032611	
11030	-21946.08371307	-21955.05431682	-21957.55742192	
11031	-21946.08371307	-21955.05431682	-21957.55742192	
11032	-21946.28295029	-21953.08442289	-21956.08448257	
11033	-21946.04243116	-21953.00278438	-21956.16048391	
11034	-21946.04243116	-21947.96516864	-21949.81457817	
11035	-21946.10041793	-21949.99840139	-21960.09677721	
11036	-21946.04667794	-21960.57077822	-21950.12027897	
11037	-21946.12537575	-21960.06859485	-21950.00568182	
11038	-21946.07650419	-21946.41944548	-21963.62590857	
11039	-21946.07650419	-21946.41944548	-21963.62590857	
11040	-21946.41944548	-21946.07650419	-21958.31444568	
11041	-21946.41944548	-21962.71933538	-21962.67217777	
11042	-21946.41944548	-21952.42952591	-21961.67297349	
11043	-21946.41944548	-21958.7177154	-21967.5554399	
11044	-21946.3988582	-21958.17939871	-21966.67156135	
11045	-21946.3988582	-21946.0560133	-21959.82222706	
11046	-21946.3988582	-21958.72963141	-21954.24943046	
11047	-21947.40786152	-21947.06478461	-21956.85499287	
11048	-21947.40786152	-21951.56973891	-21957.0117407	
11049	-21947.40786152	-21957.0117407	-21951.56973891	
11050	-21947.36386867	-21951.51228929	-21956.95424873	
11051	-21947.40746221	-21951.56921832	-21957.01121973	
11052	-21946.04142899	-21946.38434582	-21958.69370766	
11053	-21946.04142899	-21946.38434582	-21958.69370766	
11054	-21946.08070396	-21946.42364734	-21958.89575482	
11055	-21946.08070396	-21946.42364734	-21958.89575482	
11056	-21946.06764744	-21959.71869917	-21961.39840249	
11057	-21946.06764744	-21952.69985433	-21946.41058394	
11058	-21946.06441522	-21946.40734983	-21952.69264521	
11059	-21946.91426463	-21947.25733192	-21953.94512311	
11060	-21946.08957508	-21949.83168232	-21955.6898644	
11061	-21946.08957508	-21950.73199235	-21951.62751181	
11062	-21946.08957508	-21950.73199235	-21951.62751181	
11063	-21946.08957508	-21951.15814198	-21946.43252258	
11064	-21946.08957508	-21946.43252258	-21951.15814198	
11065	-21946.08957508	-21958.00184889	-21946.08957508	
11066	-21946.08957508	-21959.21897479	-21954.02431191	
11067	-21946.08957508	-21954.02431191	-21954.43681329	
11068	-21946.08957508	-21955.26149231	-21959.65048838	
11069	-21946.04380077	-21959.4289741	-21955.09856184	
11070	-21946.04380077	-21952.07517205	-21959.31740895	
11071	-21946.04380077	-21962.18109835	-21968.2977786	
11072	-21946.04380077	-21962.18109835	-21968.2977786	
11073	-21946.04380077	-21962.18109835	-21968.2977786	
11074	-21946.03812158	-21957.91989774	-21967.54481792	
11075	-21946.03812158	-21957.91989774	-21967.54481792	
11076	-21946.04358167	-21950.90293584	-21959.25597033	
11077	-21950.74134849	-21946.04358167	-21965.98694531	
11078	-21946.04358167	-21950.74134849	-21965.98694531	
11079	-21946.04358167	-21950.74134849	-21965.98694531	
11080	-21946.04358167	-21950.74134849	-21965.98694531	
11081	-21946.14698194	-21955.53587516	-21964.96047394	
11082	-21946.14698194	-21955.53587516	-21964.96047394	
11083	-21949.88739506	-21955.05178264	-21964.96047394	
11084	-21950.97704297	-21957.60135044	-21968.97462199	
11085	-21950.8523424	-21954.41093209	-21965.54159981	
11086	-21951.32473126	-21950.62826161	-21964.92378129	
11087	-21946.5202295	-21949.98469237	-21970.71112212	
11088	-21946.50337455	-21950.3013016	-21972.69839692	
11089	-21946.16040257	-21946.50337455	-21971.39483045	
11090	-21946.1676259	-21946.51040907	-21969.4295401	
11091	-21946.1676259	-21954.79587252	-21967.06316722	
11092	-21946.11370646	-21955.32911111	-21968.47743957	
11093	-21946.11370646	-21955.32911111	-21968.47743957	
11094	-21946.11370646	-21950.21939768	-21956.02507228	
11095	-21946.11370646	-21950.21939768	-21956.02507228	
11096	-21946.04195067	-21955.78537235	-21950.06377953	
11097	-21946.09675168	-21950.187536	-21955.97826735	
11098	-21947.63109994	-21949.34633751	-21958.89919977	
11099	-21947.31054263	-21950.36979009	-21969.84234461	
11100	-21946.04865236	-21950.48061924	-21969.84234461	
11101	-21946.36699723	-21956.96228161	-21962.46983524	
11102	-21946.36699723	-21956.63741704	-21960.38258155	
11103	-21946.08687742	-21955.58048983	-21958.93787308	
11104	-21946.42970051	-21950.59658365	-21955.02393277	
11105	-21946.42970051	-21950.59658365	-21955.02393277	
11106	-21951.30655167	-21946.73867135	-21954.19781384	
11107	-21946.39565416	-21951.60580167	-21971.62167118	
11108	-21946.48391513	-21951.12284342	-21968.28604912	
11109	-21946.48391513	-21946.8265959	-21960.79215649	
11110	-21946.48391513	-21951.63334369	-21962.40197428	
11111	-21946.48391513	-21951.63334369	-21962.40197428	
11112	-21946.5029323	-21951.64721878	-21962.40555001	
11113	-21946.5029323	-21951.64721878	-21962.40555001	
11114	-21950.19439911	-21948.10336142	-21971.56287282	
11115	-21947.55716957	-21949.95807791	-21971.79903156	
11116	-21946.05140731	-21946.05140731	-21964.01889291	
11117	-21949.46102447	-21951.07434305	-21971.9447097	
11118	-21946.05140731	-21953.72334968	-21973.79028878	
11119	-21946.05140731	-21954.98483735	-21975.73037097	
11120	-21947.08633808	-21955.08670665	-21974.42299698	
11121	-21947.08633808	-21955.08670665	-21974.42299698	
11122	-21947.08633808	-21955.08670665	-21974.42299698	
11123	-21947.08633808	-21947.08633808	-21972.62490215	
11124	-21948.80361914	-21950.65879055	-21964.58772271	
11125	-21948.80361914	-21955.16949088	-21959.4572684	
11126	-21948.80361914	-21948.80361914	-21969.38446933	
11127	-21950.82401215	-21963.17612443	-21958.48733598	
11128	-21951.93498245	-21956.03479691	-21957.79103401	
11129	-21948.07626813	-21950.93849032	-21957.44320112	
11130	-21950.93849032	-21948.07626813	-21957.44320112	
11131	-21947.594436	-21950.99497886	-21954.16919342	
11132	-21946.37305093	-21949.77153746	-21952.33983336	
11133	-21946.37305093	-21956.73906869	-21954.62127095	
11134	-21946.42739002	-21954.92672377	-21957.04492692	
11135	-21946.42739002	-21946.42739002	-21952.21854084	
11136	-21946.42739002	-21946.42739002	-21952.21854084	
11137	-21952.68711689	-21955.29963744	-21959.95009455	
11138	-21955.29963744	-21952.68711689	-21959.95009455	
11139	-21950.81316406	-21955.56829343	-21959.95009455	
11140	-21955.56829343	-21950.81316406	-21959.95009455	
11141	-21956.06638704	-21951.3102626	-21960.82216035	
11142	-21951.3102626	-21956.06638704	-21960.82216035	
11143	-21951.3102626	-21956.06638704	-21960.82216035	
11144	-21951.3102626	-21956.06638704	-21960.82216035	
11145	-21951.18089127	-21955.93682682	-21960.60994819	
11146	-21946.37220051	-21958.62789249	-21962.42536895	
11147	-21946.67347413	-21952.92918758	-21950.07414545	
11148	-21946.67347413	-21953.9966115	-21962.13416691	
11149	-21951.04747074	-21954.62891936	-21963.08350612	
11150	-21946.67347413	-21960.53553283	-21963.12834165	
11151	-21946.67347413	-21960.53553283	-21963.12834165	
11152	-21946.47487248	-21964.06432866	-21961.46971716	
11153	-21950.69272588	-21961.77689116	-21958.92757575	
11154	-21950.60320585	-21961.39691946	-21958.69215216	
11155	-21950.60320585	-21961.39691946	-21958.69215216	
11156	-21948.01361131	-21950.60320585	-21978.98934716	
11157	-21953.99818398	-21948.01361131	-21961.43076711	
11158	-21948.03669134	-21954.5065237	-21961.94206432	
11159	-21952.27414324	-21958.42169422	-21965.87485719	
11160	-21948.03669134	-21955.48863474	-21966.492626	
11161	-21947.30437956	-21954.73501186	-21960.43198394	
11162	-21947.51827767	-21954.46758276	-21959.68360855	
11163	-21947.4234393	-21954.47452687	-21959.79223855	
11164	-21947.33842573	-21955.58431338	-21955.08538778	
11165	-21946.37323921	-21947.33842573	-21950.30486757	
11166	-21946.37323921	-21947.33842573	-21950.30486757	
11167	-21947.33842573	-21946.37323921	-21950.30486757	
11168	-21947.31208567	-21952.43316222	-21954.55703172	
11169	-21947.5305413	-21952.55810534	-21967.28454975	
11170	-21950.30628267	-21948.48894265	-21963.95747455	
11171	-21946.9099818	-21961.30228927	-21961.27606265	
11172	-21946.9099818	-21946.9099818	-21960.21563683	
11173	-21946.9099818	-21946.9099818	-21960.21563683	
11174	-21946.44986202	-21946.44986202	-21959.99453464	
11175	-21946.37262148	-21960.31801296	-21946.37262148	
11176	-21946.37262148	-21946.37262148	-21960.31801296	
11177	-21946.37262148	-21951.35363868	-21955.62286844	
11178	-21951.60315148	-21946.37262148	-21956.83459808	
11179	-21947.30898635	-21946.05129152	-21950.91182017	
11180	-21946.39421721	-21947.30898635	-21955.64610956	
11181	-21946.42638524	-21948.00611193	-21959.5849121	
11182	-21947.95170924	-21946.37168932	-21959.83148359	
11183	-21946.37168932	-21947.95170924	-21959.95456308	
11184	-21947.95195198	-21946.37194992	-21959.9346317	
11185	-21946.37885472	-21947.95897297	-21960.07802673	
11186	-21947.95897297	-21946.37885472	-21960.07802673	
11187	-21948.46860256	-21950.04968574	-21964.52005239	
11188	-21948.82070623	-21947.23986968	-21962.27344933	
11189	-21948.15584712	-21946.57643193	-21959.59299405	
11190	-21946.37837313	-21947.9582958	-21959.85446562	
11191	-21947.95720293	-21946.37727159	-21959.86257746	
11192	-21947.95720293	-21956.44466401	-21954.87166984	
11193	-21947.95720293	-21954.87166984	-21956.44466401	
11194	-21947.95720293	-21954.87166984	-21956.44466401	
11195	-21947.95720293	-21961.79954137	-21962.15607983	
11196	-21947.95720293	-21961.79954137	-21962.15607983	
11197	-21947.95988762	-21952.8331257	-21959.21899581	
11198	-21947.95988762	-21952.8331257	-21959.21899581	
11199	-21947.95988762	-21952.8331257	-21959.21899581	
11200	-21948.19331199	-21953.26254405	-21960.0397025	
11201	-21948.19331199	-21953.26254405	-21960.0397025	
11202	-21948.19331199	-21953.26254405	-21960.0397025	
11203	-21947.95943981	-21950.40267975	-21955.08590704	
11204	-21948.21218443	-21960.02944785	-21954.82149243	
11205	-21948.21218443	-21954.82149243	-21960.02944785	
11206	-21948.67408261	-21961.05448934	-21955.47150101	
11207	-21948.67408261	-21947.64454638	-21961.38384448	
11208	-21948.67408261	-21951.49502609	-21958.09580354	
11209	-21948.79030795	-21947.72196766	-21969.76524089	
11210	-21947.6366022	-21948.66197274	-21969.46448519	
11211	-21948.43622378	-21947.49410569	-21968.90453408	
11212	-21948.43622378	-21968.90453408	-21947.49410569	
11213	-21947.96998123	-21947.31173497	-21967.29684125	
11214	-21947.96998123	-21950.78983333	-21963.58086305	
11215	-21948.25776035	-21946.67719137	-21968.04307812	
11216	-21948.08882016	-21951.0912723	-21963.51220805	
11217	-21951.0912723	-21948.08882016	-21963.51220805	
11218	-21948.08882016	-21951.0912723	-21963.51220805	
11219	-21946.03222217	-21947.95521488	-21972.8408182	
11220	-21946.07266182	-21952.00644657	-21962.73135152	
11221	-21946.07266182	-21964.38469191	-21965.56636621	
11222	-21946.07266182	-21964.38469191	-21965.56636621	
11223	-21946.07266182	-21965.56636621	-21964.38469191	
11224	-21946.06422675	-21964.39428612	-21965.59369909	
11225	-21946.07763807	-21966.34299502	-21964.77811885	
11226	-21946.08347941	-21953.20386661	-21966.37695796	
11227	-21946.08347941	-21953.20386661	-21966.37695796	
11228	-21946.08347941	-21953.20386661	-21966.37695796	
11229	-21946.03209613	-21946.03209613	-21963.2296016	
11230	-21946.25621957	-21946.25621957	-21963.86269834	
11231	-21946.25621957	-21951.43981726	-21969.53854045	
11232	-21946.25621957	-21951.43981726	-21969.53854045	
11233	-21946.25621957	-21948.17971929	-21971.33363031	
11234	-21946.25621957	-21948.17971929	-21977.34634035	
11235	-21946.61403004	-21948.53780156	-21978.48684388	
11236	-21946.24615158	-21948.1682993	-21975.21097524	
11237	-21950.05613165	-21954.93216577	-21969.57722844	
11238	-21954.18710058	-21950.57975242	-21969.57722844	
11239	-21946.24615158	-21950.30862502	-21962.6037846	
11240	-21946.24615158	-21964.18853303	-21970.91154289	
11241	-21946.24615158	-21954.69434461	-21967.56830229	
11242	-21950.10271578	-21947.76382543	-21961.35450795	
11243	-21950.30862502	-21949.98613833	-21966.95989941	
11244	-21947.76382543	-21946.24615158	-21969.37539401	
11245	-21946.02924834	-21947.36412383	-21969.90153761	
11246	-21946.4216689	-21947.4408041	-21971.56936308	
11247	-21947.4408041	-21946.4216689	-21971.56936308	
11248	-21952.34661456	-21947.4408041	-21972.96256258	
11249	-21947.4408041	-21948.34531745	-21946.4216689	
11250	-21947.4408041	-21946.4216689	-21948.34531745	
11251	-21946.66741644	-21947.59071891	-21948.5912163	
11252	-21946.66741644	-21946.66741644	-21958.35259184	
11253	-21946.66741644	-21946.66741644	-21954.99077587	
11254	-21947.02599931	-21951.55364459	-21956.66283994	
11255	-21947.02599931	-21951.60027242	-21979.24853724	
11256	-21951.60027242	-21947.02599931	-21979.24853724	
11257	-21946.74599818	-21951.22938915	-21970.132836	
11258	-21950.67056561	-21946.34550543	-21968.94033589	
11259	-21946.34550543	-21950.67056561	-21968.94033589	
11260	-21946.34550543	-21950.67056561	-21968.94033589	
11261	-21946.16370594	-21954.89158472	-21961.29403279	
11262	-21946.03066764	-21957.89161664	-21967.94505674	
11263	-21946.03066764	-21950.01985661	-21961.68160244	
11264	-21946.03066764	-21961.68160244	-21950.01985661	
11265	-21946.77853806	-21953.65783345	-21961.45702456	
11266	-21946.83779493	-21954.82425423	-21962.95579686	
11267	-21946.83779493	-21962.95579686	-21954.82425423	
11268	-21950.24319745	-21958.82195969	-21961.96811054	
11269	-21946.10790431	-21950.24319745	-21962.19012191	
11270	-21946.17908371	-21950.36698632	-21962.41940065	
11271	-21946.17908371	-21950.36698632	-21962.41940065	
11272	-21946.17908371	-21957.7273363	-21950.61964471	
11273	-21946.22434441	-21950.69257178	-21957.80048398	
11274	-21946.25650404	-21952.60597513	-21954.48876826	
11275	-21946.25650404	-21952.05054725	-21958.52434374	
11276	-21946.12555054	-21952.75669965	-21954.41199652	
11277	-21946.12555054	-21954.41199652	-21952.75669965	
11278	-21946.12555054	-21959.38650875	-21959.151764	
11279	-21946.12555054	-21959.38650875	-21959.151764	
11280	-21948.05359185	-21946.13118392	-21956.71085646	
11281	-21946.04211625	-21947.9648558	-21956.79346764	
11282	-21946.04211625	-21952.01602609	-21952.01602609	
11283	-21946.44088645	-21948.36454913	-21947.45181813	
11284	-21946.44088645	-21956.05603179	-21958.03341811	
11285	-21946.44088645	-21956.05603179	-21958.03341811	
11286	-21946.44088645	-21958.03341811	-21956.05603179	
11287	-21946.41325639	-21956.8632899	-21954.88776489	
11288	-21946.41325639	-21954.88776489	-21956.8632899	
11289	-21946.41325639	-21954.88776489	-21956.8632899	
11290	-21946.41325639	-21956.8632899	-21954.88776489	
