Sweep	g
24730	896.477
24731	896.477
24732	2310.86
24733	2310.86
24734	620.378
24735	620.378
24736	620.378
24737	3299.82
24738	3299.82
24739	2187.49
24740	2187.49
24741	1509.4
24742	1509.4
24743	2276.25
24744	2276.25
24745	2276.25
24746	1259.9
24747	422.302
24748	544.096
24749	544.096
24750	544.096
24751	544.096
24752	544.096
24753	2442.71
24754	2442.71
24755	2442.71
24756	2442.71
24757	1133.56
24758	1133.56
24759	2430.54
24760	818.969
24761	1738.29
24762	1060.59
24763	1060.59
24764	1060.59
24765	1060.59
24766	1060.59
24767	2611.96
24768	2611.96
24769	2611.96
24770	2611.96
24771	1518.4
24772	1518.4
24773	1368.74
24774	1368.74
24775	798.49
24776	798.49
24777	798.49
24778	1862.49
24779	1862.49
24780	1862.49
24781	1018.96
24782	1018.96
24783	1018.96
24784	1018.96
24785	1268.12
24786	902.291
24787	902.291
24788	5069.9
24789	5017.23
24790	1565.9
24791	1565.9
24792	1761.13
24793	3518.16
24794	4356.35
24795	6724.53
24796	3477.54
24797	1939.21
24798	3181.52
24799	1219.07
24800	1219.07
24801	1442.42
24802	1442.42
24803	1442.42
24804	1092.73
24805	1092.73
24806	1092.73
24807	1092.73
24808	1092.73
24809	1092.73
24810	1092.73
24811	2316.75
24812	2316.75
24813	1497.98
24814	1497.98
24815	1497.98
24816	1497.98
24817	1497.98
24818	1497.98
24819	675.536
24820	2876.52
24821	993.14
24822	2542.76
24823	2542.76
24824	2542.76
24825	906.036
24826	906.036
24827	906.036
24828	906.036
24829	906.036
24830	3295.57
24831	3295.57
24832	3295.57
24833	3295.57
24834	3295.57
24835	3295.57
24836	3295.57
24837	3387.53
24838	3387.53
24839	3387.53
24840	3387.53
24841	826.264
24842	1889.19
24843	1452.98
24844	1452.98
24845	1452.98
24846	801.903
24847	1629.58
24848	1629.58
24849	737.814
24850	942.946
24851	2333.94
24852	2453.99
24853	2453.99
24854	2453.99
24855	763.15
24856	763.15
24857	3411.88
24858	3411.88
24859	5340.71
24860	2486.49
24861	2836.87
24862	2059.55
24863	1135.41
24864	4559.21
24865	3822
24866	3822
24867	3074.53
24868	1703.16
24869	1703.16
24870	1703.16
24871	2079.77
24872	2079.77
24873	934.275
24874	834.978
24875	834.978
24876	728.661
24877	1950.15
24878	1950.15
24879	1950.15
24880	1950.15
24881	991.102
24882	932.314
24883	1070.28
24884	1070.28
24885	2135.6
24886	989.886
24887	989.886
24888	4026.54
24889	4026.54
24890	4026.54
24891	2656.24
24892	2656.24
24893	2656.24
24894	2656.24
24895	2334.33
24896	2334.33
24897	2334.33
24898	1618.56
24899	1618.56
24900	1618.56
24901	1618.56
24902	2700.8
24903	2700.8
24904	992.439
24905	992.439
24906	973.608
24907	973.608
24908	3508.96
24909	1872.97
24910	1872.97
24911	1872.97
24912	961.91
24913	961.91
24914	961.91
24915	961.91
24916	961.91
24917	961.91
24918	1158.81
24919	2127.91
24920	2127.91
24921	2127.91
24922	1153.07
24923	867.775
24924	867.775
24925	867.775
24926	867.775
24927	867.775
24928	5800.79
24929	5800.79
24930	5800.79
24931	2703.57
24932	2703.57
24933	1158.57
24934	1158.57
24935	1158.57
24936	1031.91
24937	1031.91
24938	2188.47
24939	2188.47
24940	1826.8
24941	1826.8
24942	2459.28
24943	1778.37
24944	1778.37
24945	1778.37
24946	1258.76
24947	1299.29
24948	1299.29
24949	897.875
24950	897.875
24951	996.215
24952	2718.69
24953	2718.69
24954	2718.69
24955	1879.17
24956	3217.62
24957	3445.68
24958	3445.68
24959	3445.68
24960	2173.33
24961	1476.4
24962	1476.4
24963	1476.4
24964	1476.4
24965	1476.4
24966	3504.13
24967	1038.12
24968	1038.12
24969	1038.12
24970	1038.12
24971	1147.08
24972	1147.08
24973	1147.08
24974	1346.38
24975	1993.99
24976	954.217
24977	954.217
24978	2594.04
24979	2594.04
24980	2594.04
24981	2594.04
24982	2594.04
24983	2594.04
24984	2594.04
24985	2594.04
24986	2219.91
24987	2880.4
24988	2880.4
24989	1016.96
24990	1579.73
24991	1579.73
24992	824.223
24993	824.223
24994	824.223
24995	1008.5
24996	1008.5
24997	1008.5
24998	1008.5
24999	1008.5
25000	1008.5
25001	1445.25
25002	1445.25
25003	1445.25
25004	1445.25
25005	1445.25
25006	1445.25
25007	1445.25
25008	1445.25
25009	1445.25
25010	1445.25
25011	1445.25
25012	1445.25
25013	1445.25
25014	1445.25
25015	1835.96
25016	1835.96
25017	5397.42
25018	5397.42
25019	5397.42
25020	5397.42
25021	7855.98
25022	4902.2
25023	5515.41
25024	5515.41
25025	5768.91
25026	2263.49
25027	1440.86
25028	1440.86
25029	1440.86
25030	1009.61
25031	2338.34
25032	1356.66
25033	1356.66
25034	1356.66
25035	414.193
25036	444.24
25037	849.637
25038	2342.41
25039	2342.41
25040	847.287
25041	847.287
25042	847.287
25043	847.287
25044	847.287
25045	1109.03
25046	1109.03
25047	1109.03
25048	1109.03
25049	1612.8
25050	1612.8
25051	1612.8
25052	1612.8
25053	1612.8
25054	1612.8
25055	1612.8
25056	1612.8
25057	3836.23
25058	3976.24
25059	3976.24
25060	3976.24
25061	2655.08
25062	998.14
25063	1678.85
25064	1229.09
25065	1229.09
25066	674.207
25067	1696.55
25068	1696.55
25069	1696.55
25070	1696.55
25071	1696.55
25072	1696.55
25073	1696.55
25074	1696.55
25075	958.863
25076	1809.95
25077	1182.37
25078	1182.37
25079	1414.43
25080	1414.43
25081	522.385
25082	522.385
25083	522.385
25084	1774.97
25085	1525
25086	1525
25087	858.689
25088	2477.39
25089	2477.39
25090	2477.39
25091	5295.42
25092	4579.51
25093	4579.51
25094	4579.51
25095	4579.51
25096	4579.51
25097	2440.05
25098	3885.34
25099	3885.34
25100	3885.34
25101	3885.34
25102	3885.34
25103	3528.26
25104	790.956
25105	2776.96
25106	581.429
25107	581.429
25108	908.64
25109	1018.17
25110	1018.17
25111	1018.17
25112	1018.17
25113	1283.91
25114	1283.91
25115	1283.91
25116	1239.02
25117	1239.02
25118	1720.78
25119	799.596
25120	1078
25121	1078
25122	1840.25
25123	1840.25
25124	2338.65
25125	1383.92
25126	1383.92
25127	1320.23
25128	2226.59
25129	2752.87
25130	2752.87
25131	2752.87
25132	2752.87
25133	2752.87
25134	2752.87
25135	2752.87
25136	2121.1
25137	922.445
25138	1593.15
25139	1593.15
25140	1096.2
25141	1096.2
25142	765.247
25143	765.247
25144	765.247
25145	889.96
25146	889.96
25147	889.96
25148	1003.41
25149	1003.41
25150	1003.41
25151	1920.41
25152	2339.38
25153	2339.38
25154	2339.38
25155	2336.93
25156	1760.01
25157	960.987
25158	2281.87
25159	3294.92
25160	3092.03
25161	1956.94
25162	1956.94
25163	1956.94
25164	1956.94
25165	1956.94
25166	1956.94
25167	2418.27
25168	1278.02
25169	1955.62
25170	2503.7
25171	3922.41
25172	3922.41
25173	1295.55
25174	1295.55
25175	1295.55
25176	1295.55
25177	1295.55
25178	1295.55
25179	1295.55
25180	1295.55
25181	2246.48
25182	2246.48
25183	2246.48
25184	2246.48
25185	1868.53
25186	1868.53
25187	1868.53
25188	1992.57
25189	935.249
25190	3776.72
25191	3776.72
25192	3776.72
25193	3776.72
25194	3776.72
25195	1537.84
25196	1537.84
25197	2299.92
25198	2250.13
25199	919.611
25200	919.611
25201	919.611
25202	919.611
25203	919.611
25204	919.611
25205	5163.8
25206	4094.73
25207	5553.99
25208	3891.72
25209	1860.06
25210	1952.61
25211	1148.99
25212	1148.99
25213	1148.99
25214	1088.01
25215	1088.01
25216	1088.01
25217	1088.01
25218	1088.01
25219	1088.01
25220	1182.64
25221	1182.64
25222	1182.64
25223	1182.64
25224	2323.86
25225	1849.68
25226	1402.88
25227	1542.24
25228	1036.59
25229	1036.59
25230	1036.59
25231	1160.87
25232	1160.87
25233	1160.87
25234	1160.87
25235	1160.87
25236	1657.86
25237	1589.3
25238	1589.3
25239	1191.78
25240	1191.78
25241	1191.78
25242	3863.89
25243	952.493
25244	952.493
25245	952.493
25246	875.951
25247	875.951
25248	875.951
25249	875.951
25250	629.039
25251	629.039
25252	824.549
25253	824.549
25254	1643.26
25255	1643.26
25256	520.506
25257	520.506
25258	2998.24
25259	674.967
25260	1139.11
25261	1328.48
25262	1328.48
25263	1328.48
25264	1328.48
25265	1328.48
25266	1328.48
25267	799.751
25268	2809.93
25269	1629.91
25270	1088.56
25271	1088.56
25272	1771.08
25273	1771.08
25274	1189.85
25275	1513.2
25276	1513.2
25277	1513.2
25278	867.707
25279	867.707
25280	794.529
25281	794.529
25282	794.529
25283	794.529
25284	1276.29
25285	1284.95
25286	1284.95
25287	1284.95
25288	1681
25289	1681
25290	1681
25291	1681
25292	1681
25293	1246.32
25294	1246.32
25295	1246.32
25296	1444.3
25297	2704.57
25298	978.848
25299	978.848
25300	4279.21
25301	2000.68
25302	1413.23
25303	1179.74
25304	1179.74
25305	1055.46
25306	1055.46
25307	1055.46
25308	1055.46
25309	799.202
25310	799.202
25311	799.202
25312	799.202
25313	799.202
25314	1034.54
25315	1034.54
25316	1571.3
25317	1571.3
25318	858.793
25319	705.24
25320	571.361
25321	1160.01
25322	1160.01
25323	1160.01
25324	1160.01
25325	1044.28
25326	1044.28
25327	1044.28
25328	1044.28
25329	1044.28
25330	2132.74
25331	2132.74
25332	2132.74
25333	2132.74
25334	2132.74
25335	1480.69
25336	1480.69
25337	1480.69
25338	3673.23
25339	6585.01
25340	11372.3
25341	8125.97
25342	8125.97
25343	8125.97
25344	8125.97
25345	8125.97
25346	2316.6
25347	2316.6
25348	1801.53
25349	2978.27
25350	2978.27
25351	2978.27
25352	3113.18
25353	3113.18
25354	2174.73
25355	2174.73
25356	802.404
25357	802.404
25358	802.404
25359	802.404
25360	2862.84
25361	2862.84
25362	2862.84
25363	2731.54
25364	958.147
25365	958.147
25366	897.675
25367	897.675
25368	897.675
25369	1720.91
25370	2029.76
25371	2029.76
25372	2029.76
25373	848.51
25374	872.759
25375	661.09
25376	3693.91
25377	3693.91
25378	3693.91
25379	3693.91
25380	2625.78
25381	2140.1
25382	3042.37
25383	2439.36
25384	2439.36
25385	2439.36
25386	2864.8
25387	2864.8
25388	2864.8
25389	2864.8
25390	2864.8
25391	4159.32
25392	3446.84
25393	2065.63
25394	2065.63
25395	1095.84
25396	1095.84
25397	1095.84
25398	1095.84
25399	1095.84
25400	1095.84
25401	1591.84
25402	1978.17
25403	1702.89
25404	1720.3
25405	891.988
25406	891.988
25407	891.988
25408	1710.82
25409	1710.82
25410	1033.19
25411	1033.19
25412	1033.19
25413	1364.58
25414	1364.58
25415	1364.58
25416	1364.58
25417	1364.58
25418	1364.58
25419	1364.58
25420	4241.35
25421	4241.35
25422	2351.96
25423	1518.58
25424	1518.58
25425	1518.58
25426	3609.16
25427	1312.41
25428	1312.41
25429	3088.46
25430	3088.46
25431	3088.46
25432	2635.76
25433	1589.32
25434	1589.32
25435	1589.32
25436	1589.32
25437	1589.32
25438	1589.32
25439	1533.52
25440	864.577
25441	1712.83
25442	1712.83
25443	1731.03
25444	1731.03
25445	832.092
25446	832.092
25447	832.092
25448	1495.78
25449	1495.78
25450	1495.78
25451	1495.78
25452	1489.48
25453	1859.63
25454	1859.63
25455	1202.81
25456	1202.81
25457	1649.05
25458	3044.46
25459	1961.66
25460	1961.66
25461	1523.74
25462	1523.74
25463	2134.98
25464	726.385
25465	1659.65
25466	1659.65
25467	1659.65
25468	1659.65
25469	1659.65
25470	1659.65
25471	852.567
25472	1663.71
25473	1339.44
25474	854.65
25475	854.65
25476	2637
25477	2637
25478	2637
25479	2637
25480	3094.73
25481	3094.73
25482	3094.73
25483	3094.73
25484	2138.54
25485	945.964
25486	2506.13
25487	901.588
25488	1169.3
25489	1169.3
25490	1169.3
25491	1271.58
25492	2503.7
25493	1674.9
25494	1674.9
25495	666.614
25496	1432.94
25497	3161.48
25498	2580.9
25499	637.77
25500	669.057
25501	673.274
25502	2412.33
25503	2412.33
25504	2412.33
25505	3329.25
25506	943.386
25507	637.841
25508	637.841
25509	637.841
25510	2760.72
25511	2760.72
25512	1420.4
25513	1420.4
25514	1420.4
25515	1420.4
25516	1420.4
25517	1420.4
25518	702.659
25519	702.659
25520	756.494
25521	756.494
25522	756.494
25523	756.494
25524	993.412
25525	1605.4
25526	1605.4
25527	1605.4
25528	1904.12
25529	1904.12
25530	1904.12
25531	1904.12
25532	3082.55
25533	3082.55
25534	1824.67
25535	11013.9
25536	11013.9
25537	11013.9
25538	11013.9
25539	7282.67
25540	7282.67
25541	3893.71
25542	3893.71
25543	2786.79
25544	987.148
25545	857.173
25546	857.173
25547	806.762
25548	806.762
25549	806.762
25550	806.762
25551	666.399
25552	1064.08
25553	1064.08
25554	879.84
25555	879.84
25556	1996.92
25557	1996.92
25558	1996.92
25559	713.105
25560	713.105
25561	713.105
25562	713.105
25563	2749.27
25564	2749.27
25565	2749.27
25566	786.315
25567	1548.32
25568	5679.19
25569	5679.19
25570	1071.41
25571	1071.41
25572	1071.41
25573	1082.95
25574	1082.95
25575	1082.95
25576	1082.95
25577	1071.01
25578	1071.01
25579	1071.01
25580	1071.01
25581	891.31
25582	2417.39
25583	1580.76
25584	996.001
25585	1305.56
25586	1305.56
25587	1305.56
25588	1305.56
25589	1305.56
25590	1305.56
25591	1305.56
25592	660.828
25593	1270.81
25594	1270.81
25595	1270.81
25596	1270.81
25597	1270.81
25598	1270.81
25599	1389.77
25600	1389.77
25601	1389.77
25602	1389.77
25603	1389.77
25604	1423.9
25605	1423.9
25606	1423.9
25607	1423.9
25608	1423.9
25609	1423.9
25610	1423.9
25611	1423.9
25612	1423.9
25613	1423.9
25614	1423.9
25615	1423.9
25616	1765
25617	1765
25618	1765
25619	1765
25620	1766.8
25621	1766.8
25622	1766.8
25623	1678.04
25624	1678.04
25625	1678.04
25626	1678.04
25627	1678.04
25628	1678.04
25629	1678.04
25630	1678.04
25631	1678.04
25632	1678.04
25633	683.553
25634	1924.78
25635	1924.78
25636	2033.18
25637	2033.18
25638	2033.18
25639	954.703
25640	1781.56
25641	981.273
25642	981.273
25643	1121.03
25644	822.323
25645	822.323
25646	822.323
25647	1409.37
25648	621.224
25649	621.224
25650	621.224
25651	663.249
25652	897.236
25653	897.236
25654	673.945
25655	1160.7
25656	1209.1
25657	1382.35
25658	989.795
25659	3117.62
25660	2102.59
25661	4086.93
25662	4086.93
25663	4086.93
25664	944.424
25665	944.424
25666	944.424
25667	944.424
25668	1365.37
25669	1365.37
25670	1365.37
25671	1365.37
25672	596.729
25673	863.613
25674	863.613
25675	863.613
25676	1067.67
25677	1067.67
25678	741.827
25679	741.827
25680	741.827
25681	1212.23
25682	1204.82
25683	761.996
25684	761.996
25685	1603.59
25686	1603.59
25687	954.682
25688	954.682
25689	954.682
25690	945.416
25691	945.416
25692	945.416
25693	945.416
25694	945.416
25695	945.416
25696	945.416
25697	569.94
25698	569.94
25699	569.94
25700	500.044
25701	1290.63
25702	1290.63
25703	1877.14
25704	1099.28
25705	1099.28
25706	1004.12
25707	1004.12
25708	1004.12
25709	590.266
25710	590.266
25711	590.266
25712	590.266
25713	590.266
25714	541.963
25715	541.963
25716	541.963
25717	1154.36
25718	1669.95
25719	1669.95
25720	846.107
25721	1336.04
25722	1336.04
25723	1336.04
25724	1336.04
25725	1652.06
25726	1652.06
25727	1652.06
25728	1652.06
25729	1652.06
25730	1652.06
25731	1652.06
25732	1652.06
25733	1652.06
25734	1652.06
25735	8504.33
25736	3305.7
25737	3305.7
25738	3305.7
25739	3305.7
25740	3305.7
25741	3577.44
25742	1068.58
25743	1068.58
25744	1453.42
25745	1453.42
25746	1453.42
25747	1453.42
25748	1860.43
25749	1860.43
25750	1860.43
25751	2337.5
25752	2337.5
25753	2337.5
25754	936.294
25755	941.615
25756	826.213
25757	716.262
25758	716.262
25759	1360.38
25760	1360.38
25761	1360.38
25762	1034.58
25763	1034.58
25764	1797.88
25765	1797.88
25766	1797.88
25767	1797.88
25768	1797.88
25769	1797.88
25770	1797.88
25771	1797.88
25772	609.092
25773	831.188
25774	1029.08
25775	1029.08
25776	1645.44
25777	1645.44
25778	3562.62
25779	2393.69
25780	2393.69
25781	1618.79
25782	1618.79
25783	1618.79
25784	1618.79
25785	1618.79
25786	1618.79
25787	1966.62
25788	2035.79
25789	2035.79
25790	2035.79
25791	2035.79
25792	2035.79
25793	3267.44
25794	3267.44
25795	1115.85
25796	1628.67
25797	1628.67
25798	1628.67
25799	1433.1
25800	1433.1
25801	808.934
25802	1841.87
25803	1841.87
25804	5194.17
25805	1418.19
25806	1418.19
25807	1418.19
25808	1418.19
25809	801.932
25810	801.932
25811	801.932
25812	2795.27
25813	2795.27
25814	3013.49
25815	2043.75
25816	2043.75
25817	1038.84
25818	1612.4
25819	1757.02
25820	1757.02
25821	1757.02
25822	1757.02
25823	1757.02
25824	2602.03
25825	2602.03
25826	2475.58
25827	2449.09
25828	2449.09
25829	2449.09
25830	2497.65
25831	2125.2
25832	4049.52
25833	1422.24
25834	855.691
25835	855.691
25836	855.691
25837	855.691
25838	660
25839	780.063
25840	2333.47
25841	2333.47
25842	2333.47
25843	1423.51
25844	1423.51
25845	1423.51
25846	1423.51
25847	607.858
25848	1292.12
25849	1631.27
25850	1696.43
25851	1696.43
25852	1036.71
25853	1319.3
25854	1319.3
25855	2010.69
25856	1782.77
25857	1782.77
25858	1412.11
25859	1412.11
25860	1412.11
25861	1412.11
25862	1412.11
25863	1412.11
25864	1041.51
25865	952.143
25866	952.143
25867	952.143
25868	952.143
25869	952.143
25870	1064.62
25871	1326.37
25872	947.663
25873	947.663
25874	947.663
25875	947.663
25876	947.663
25877	947.663
25878	947.663
25879	947.663
25880	947.663
25881	947.663
25882	947.663
25883	793.942
25884	793.942
25885	793.942
25886	793.942
25887	793.942
25888	793.942
25889	999.797
25890	999.797
25891	999.797
25892	2292.86
25893	2292.86
25894	1326.57
25895	1326.57
25896	1326.57
25897	1621.85
25898	1621.85
25899	696.886
25900	696.886
25901	696.886
25902	696.886
25903	696.886
25904	1332.13
25905	2480.31
25906	2480.31
25907	2480.31
25908	3232.11
25909	3232.11
25910	1550.31
25911	1550.31
25912	589.832
25913	589.832
25914	589.832
25915	637.603
25916	1786.12
25917	1786.12
25918	1164.72
25919	1164.72
25920	1228.79
25921	1228.79
25922	1228.79
25923	1228.79
25924	687.924
25925	687.924
25926	687.924
25927	687.924
25928	687.924
25929	687.924
25930	1826.22
25931	2617.06
25932	2617.06
25933	1182.79
25934	1182.79
25935	752.81
25936	1510.16
25937	2271.5
25938	2271.5
25939	2271.5
25940	2271.5
25941	3734.47
25942	3734.47
25943	3734.47
25944	3288.44
25945	3288.44
25946	1844.52
25947	1648.92
25948	1648.92
25949	1648.92
25950	5851.19
25951	5851.19
25952	5851.19
25953	5851.19
25954	3076.43
25955	3076.43
25956	2108.09
25957	2108.09
25958	2108.09
25959	2108.09
25960	2108.09
25961	1924.78
25962	1924.78
25963	1924.78
25964	1924.78
25965	1924.78
25966	1924.78
25967	1924.78
25968	1985.96
25969	1985.96
25970	1985.96
25971	806.02
25972	806.02
25973	1924.83
25974	2567.23
25975	3490.1
25976	3490.1
25977	791.568
25978	791.568
25979	791.568
25980	1037.89
25981	2142.01
25982	908.432
25983	908.432
25984	908.432
25985	1076.04
25986	1398.24
25987	1339.03
25988	1339.03
25989	1339.03
25990	1339.03
25991	2152.87
25992	1932.56
25993	1932.56
25994	1932.56
25995	1932.56
25996	1932.56
25997	1932.56
25998	1932.56
25999	1932.56
26000	2923.66
26001	3077.02
26002	3077.02
26003	3077.02
26004	678.206
26005	1482.13
26006	1482.13
26007	1482.13
26008	1482.13
26009	1482.13
26010	1991.48
26011	1991.48
26012	1000.46
26013	1000.46
26014	1358.16
26015	1186.54
26016	1186.54
26017	1186.54
26018	1186.54
26019	2307.79
26020	1723.36
26021	1723.36
26022	1723.36
26023	1723.36
26024	1914.6
26025	1914.6
26026	2219.77
26027	2863.86
26028	2863.86
26029	3206.2
26030	3206.2
26031	3206.2
26032	3206.2
26033	3206.2
26034	3206.2
26035	3206.2
26036	3206.2
26037	3206.2
26038	3206.2
26039	2578.57
26040	1024.42
26041	1024.42
26042	1024.42
26043	847.268
26044	847.268
26045	847.268
26046	847.268
26047	847.268
26048	847.268
26049	847.268
26050	1292.96
26051	1292.96
26052	1292.96
26053	1292.96
26054	1292.96
26055	1292.96
26056	1292.96
26057	1292.96
26058	1754.38
26059	1754.38
26060	1754.38
26061	1754.38
26062	1754.38
26063	1754.38
26064	607.504
26065	2419.66
26066	2419.66
26067	2501.4
26068	2501.4
26069	4500.41
26070	4400.18
26071	1078.3
26072	1078.3
26073	815.327
26074	1134.33
26075	947.823
26076	1400.7
26077	1477.85
26078	3827.44
26079	3827.44
26080	3827.44
26081	1410.26
26082	1320.81
26083	1320.81
26084	1320.81
26085	1320.81
26086	1320.81
26087	2814.73
26088	2814.63
26089	1319.32
26090	1580.29
26091	1528.89
26092	1782.51
26093	1610.67
26094	2044.98
26095	2425.58
26096	2425.58
26097	2425.58
26098	2627.19
26099	2627.19
26100	2664.17
26101	3151.92
26102	3151.92
26103	3151.92
26104	837.584
26105	656.641
26106	656.641
26107	2864.1
26108	616.419
26109	616.419
26110	532.206
26111	532.206
26112	532.206
26113	501.099
26114	1414.86
26115	1414.86
26116	1414.86
26117	1414.86
26118	1414.86
26119	1414.86
26120	1414.86
26121	1820.47
26122	1820.47
26123	1820.47
26124	1134.92
26125	441.733
26126	1867.85
26127	2104.84
26128	2451.95
26129	2451.95
26130	780.984
26131	1109.08
26132	1109.08
26133	1253.24
26134	926.71
26135	886.192
26136	1073.08
26137	1073.08
26138	1194.2
26139	1194.2
26140	2491.8
26141	2491.8
26142	2607.44
26143	2607.44
26144	1403.47
26145	1403.47
26146	2222
26147	954.085
26148	954.085
26149	906.43
26150	906.43
26151	1410.32
26152	1585.95
26153	1889.79
26154	1889.79
26155	1889.79
26156	1617.01
26157	2037.82
26158	2248.07
26159	1508.24
26160	1187.62
26161	1187.62
26162	1658.14
26163	3269.56
26164	1127.55
26165	1127.55
26166	4366.15
26167	875.071
26168	875.071
26169	2744.36
26170	2744.36
26171	2744.36
26172	2312.02
26173	727.169
26174	2251.79
26175	823.709
26176	2183.19
26177	2183.19
26178	2105.03
26179	2105.03
26180	3322.24
26181	1668.72
26182	1032.57
26183	2147.28
26184	1366.38
26185	1457.22
26186	1457.22
26187	1457.22
26188	1011
26189	3002.33
26190	3002.33
26191	3002.33
26192	3140.24
26193	584.909
26194	1021.49
26195	1021.49
26196	1366.98
26197	1366.98
26198	1366.98
26199	1366.98
26200	1366.98
26201	1202.51
26202	1736.67
26203	1736.67
26204	651.975
26205	651.975
26206	651.975
26207	651.975
26208	1467.44
26209	1467.44
26210	1100.54
26211	902.285
26212	902.285
26213	902.285
26214	856.734
26215	856.734
26216	856.734
26217	790.424
26218	989.949
26219	989.949
26220	989.949
26221	729.347
26222	729.347
26223	729.347
26224	930.796
26225	930.796
26226	930.796
26227	2096.87
26228	3949.08
26229	3949.08
26230	3949.08
26231	3949.08
26232	594.623
26233	594.623
26234	594.623
26235	579.764
26236	579.764
26237	2816.12
26238	869.241
26239	869.241
26240	1194.45
26241	1073.1
26242	1199.72
26243	1199.72
26244	1199.72
26245	1456.75
26246	1456.75
26247	711.559
26248	711.559
26249	711.559
26250	711.559
26251	711.559
26252	711.559
26253	711.559
26254	1494.2
26255	1494.2
26256	1494.2
26257	1494.2
26258	1359.31
26259	1359.31
26260	1589.59
26261	2149.32
26262	2149.32
26263	1273.47
26264	1273.47
26265	1273.47
26266	960.671
26267	960.671
26268	960.671
26269	960.671
26270	960.671
26271	960.671
26272	1043.04
26273	1043.04
26274	1425.69
26275	1425.69
26276	1425.69
26277	1425.69
26278	1425.69
26279	1425.69
26280	819.253
26281	819.253
26282	819.253
26283	819.253
26284	1337.24
26285	1337.24
26286	1337.24
26287	1235.07
26288	1235.07
26289	1235.07
26290	1235.07
26291	1235.07
26292	1235.07
26293	2048.91
26294	2048.91
26295	2621.06
26296	1629.04
26297	1629.04
26298	3972.44
26299	2869.01
26300	3104.36
26301	3104.36
26302	3957.66
26303	1315.22
26304	621.209
26305	621.209
26306	1274.62
26307	1274.62
26308	1749.02
26309	1499.01
26310	1692.79
26311	930.886
26312	740.234
26313	740.234
26314	740.234
26315	2653.37
26316	1788.6
26317	1291.81
26318	1291.81
26319	1987.86
26320	782.076
26321	1400.28
26322	1400.28
26323	1400.28
26324	807.216
26325	807.216
26326	807.216
26327	807.216
26328	797.418
26329	1937.06
26330	2520.66
26331	827.821
26332	827.821
26333	700.853
26334	700.853
26335	700.853
26336	3156.39
26337	3156.39
26338	3156.39
26339	3156.39
26340	3156.39
26341	3156.39
26342	5341.91
26343	5341.91
26344	3117.64
26345	1280.58
26346	1349.86
26347	1193.67
26348	1193.67
26349	1193.67
26350	1279.42
26351	1279.42
26352	1037.1
26353	1037.1
26354	1037.1
26355	1037.1
26356	1037.1
26357	758.504
26358	758.504
26359	758.504
26360	3322.88
26361	3322.88
26362	1418.92
26363	1699.17
26364	1804.06
26365	1804.06
26366	1883.29
26367	1883.29
26368	2208.3
26369	1626.6
26370	3748.55
26371	3748.55
26372	3748.55
26373	3748.55
26374	3748.55
26375	3748.55
26376	3748.55
26377	3748.55
26378	4095.69
26379	4095.69
26380	3432.47
26381	3432.47
26382	3432.47
26383	1060.42
26384	2303.24
26385	1886.9
26386	1886.9
26387	1667.13
26388	1667.13
26389	839.541
26390	839.541
26391	773.079
26392	773.079
26393	773.079
26394	1546.23
26395	1454.89
26396	1454.89
26397	861.752
26398	861.752
26399	861.752
26400	861.752
26401	861.752
26402	861.752
26403	1712.95
26404	1712.95
26405	1712.95
26406	1915.19
26407	1046.31
26408	2367.17
26409	2367.17
26410	1473.12
26411	1473.12
26412	939.552
26413	939.552
26414	939.552
26415	2879.56
26416	2267.5
26417	2267.5
26418	2267.5
26419	2267.5
26420	2758.86
26421	1164.27
26422	3128.51
26423	981.697
26424	981.697
26425	981.697
26426	981.697
26427	981.697
26428	868.399
26429	1027.93
26430	799.996
26431	1135.87
26432	3574.96
26433	7364.13
26434	3682.88
26435	3682.88
26436	2901.48
26437	2901.48
26438	3103.66
26439	2834.86
26440	2834.86
26441	2106.2
26442	2106.2
26443	2106.2
26444	2032.18
26445	1532.57
26446	1532.57
26447	1532.57
26448	1628.75
26449	3221.33
26450	3420.04
26451	3420.04
26452	3420.04
26453	4173.46
26454	1409.7
26455	2611.31
26456	2611.31
26457	1054.17
26458	1054.17
26459	1295.79
26460	1295.79
26461	1295.79
26462	1295.79
26463	1121.55
26464	697.926
26465	1147.15
26466	1147.15
26467	2373
26468	2373
26469	2373
26470	1237.73
26471	3276.43
26472	3276.43
26473	3276.43
26474	720.528
26475	720.528
26476	720.528
26477	720.528
26478	1110.51
26479	1110.51
26480	1110.51
26481	1110.51
26482	1110.51
26483	1110.51
26484	1110.51
26485	1110.51
26486	1110.51
26487	995.21
26488	995.21
26489	1653.76
26490	1653.76
26491	2239.71
26492	2239.71
26493	1364.34
26494	1364.34
26495	1364.34
26496	1031.23
26497	1307.93
26498	1307.93
26499	1307.93
26500	2404.32
26501	2404.32
26502	822.75
26503	964.27
26504	964.27
26505	964.27
26506	964.27
26507	964.27
26508	752.16
26509	752.16
26510	752.16
26511	752.16
26512	752.16
26513	752.16
26514	765.98
26515	2014.43
26516	1134.56
26517	1134.56
26518	1134.56
26519	1134.56
26520	1134.56
26521	1123.23
26522	764.211
26523	764.211
26524	764.211
26525	764.211
26526	764.211
26527	764.211
26528	764.211
26529	2697.41
26530	2697.41
26531	2697.41
26532	3368.9
26533	934.808
26534	934.808
26535	800.931
26536	800.931
26537	800.931
26538	862.494
26539	862.494
26540	862.494
26541	862.494
