Sweep	Model_size	log_marg	log_cond_post	Model
54019	2	-21920.80496282	-21946.37303488	1 9 
54020	2	-21920.80496282	-21946.37303488	1 9 
54021	2	-21921.05820003	-21946.46808101	1 9 
54022	2	-21921.05820003	-21946.46808101	1 9 
54023	2	-21921.05820003	-21946.46808101	1 9 
54024	2	-21921.05820003	-21946.46808101	1 9 
54025	2	-21920.13590557	-21947.05297834	1 9 
54026	2	-21921.96628667	-21947.64094838	1 9 
54027	2	-21921.45438848	-21946.8542276	1 9 
54028	2	-21921.45438848	-21946.8542276	1 9 
54029	2	-21921.45438848	-21946.8542276	1 9 
54030	2	-21921.45438848	-21946.8542276	1 9 
54031	2	-21921.45438848	-21946.8542276	1 9 
54032	2	-21920.98536171	-21946.42653243	1 9 
54033	2	-21921.50587391	-21946.92094173	1 9 
54034	2	-21920.69351604	-21946.38012735	1 9 
54035	2	-21921.09996745	-21946.49655768	1 9 
54036	2	-21921.09996745	-21946.49655768	1 9 
54037	2	-21920.08099966	-21947.1946877	1 9 
54038	2	-21920.08099966	-21947.1946877	1 9 
54039	3	-21922.75367865	-21951.40781173	1 9 13 
54040	2	-21920.08099966	-21947.1946877	1 9 
54041	2	-21922.34979344	-21947.95171652	4 9 
54042	2	-21922.34979344	-21947.95171652	4 9 
54043	2	-21922.34979344	-21947.95171652	4 9 
54044	2	-21921.48183292	-21949.35477673	4 9 
54045	2	-21921.48183292	-21949.35477673	4 9 
54046	2	-21922.66706173	-21948.06752545	4 9 
54047	2	-21922.71710029	-21948.10466262	4 9 
54048	2	-21922.92343813	-21948.30203037	4 9 
54049	3	-21924.70330772	-21951.62234501	2 4 9 
54050	2	-21920.99982335	-21946.3784156	2 9 
54051	2	-21920.99982335	-21946.3784156	2 9 
54052	2	-21919.86960811	-21946.53998249	2 9 
54053	2	-21920.21227403	-21946.88264841	1 9 
54054	2	-21920.21227403	-21946.88264841	1 9 
54055	2	-21920.21227403	-21946.88264841	1 9 
54056	2	-21921.08949315	-21946.48910956	1 9 
54057	2	-21921.06255095	-21946.47089357	1 9 
54058	2	-21921.06255095	-21946.47089357	1 9 
54059	2	-21921.16140576	-21946.54423298	1 9 
54060	2	-21921.16140576	-21946.54423298	1 9 
54061	2	-21920.81842333	-21946.20125055	2 9 
54062	2	-21921.16140576	-21946.54423298	1 9 
54063	2	-21921.16140576	-21946.54423298	1 9 
54064	2	-21922.04070439	-21947.77436251	1 9 
54065	2	-21921.78783658	-21947.33845284	1 9 
54066	3	-21924.07279121	-21951.05505291	2 9 10 
54067	2	-21921.44570898	-21946.8433061	1 9 
54068	2	-21921.10267844	-21946.50027555	2 9 
54069	2	-21921.44570898	-21946.8433061	1 9 
54070	2	-21921.10267844	-21946.50027555	2 9 
54071	2	-21921.10267844	-21946.50027555	2 9 
54072	2	-21921.58625765	-21947.23314367	2 9 
54073	2	-21921.63262547	-21947.31454069	2 9 
54074	2	-21921.97136163	-21947.95284779	2 9 
54075	2	-21921.97136163	-21947.95284779	2 9 
54076	2	-21921.97136163	-21947.95284779	2 9 
54077	2	-21920.16461121	-21946.13056628	2 9 
54078	2	-21920.50741098	-21946.47336604	1 9 
54079	2	-21921.33518428	-21946.82343069	2 9 
54080	1	-21923.96269835	-21947.69308685	9 
54081	2	-21921.67824499	-21947.16649141	1 9 
54082	2	-21920.5237602	-21946.46065468	1 9 
54083	2	-21920.5237602	-21946.46065468	1 9 
54084	2	-21920.13306248	-21947.0599085	1 9 
54085	2	-21920.13306248	-21947.0599085	1 9 
54086	2	-21920.13306248	-21947.0599085	1 9 
54087	2	-21920.13306248	-21947.0599085	1 9 
54088	2	-21921.57935404	-21947.02161737	1 9 
54089	2	-21920.3707626	-21946.6180147	1 9 
54090	2	-21920.3707626	-21946.6180147	1 9 
54091	2	-21920.9190216	-21946.39826365	1 9 
54092	2	-21921.03200891	-21946.45192488	1 9 
54093	2	-21921.04271978	-21946.45837026	1 9 
54094	2	-21921.04271978	-21946.45837026	1 9 
54095	2	-21921.04271978	-21946.45837026	1 9 
54096	2	-21921.04271978	-21946.45837026	1 9 
54097	2	-21921.04271978	-21946.45837026	1 9 
54098	2	-21921.04271978	-21946.45837026	1 9 
54099	2	-21921.04271978	-21946.45837026	1 9 
54100	2	-21921.04271978	-21946.45837026	1 9 
54101	2	-21920.70780285	-21946.3773264	1 9 
54102	2	-21920.70780285	-21946.3773264	1 9 
54103	2	-21920.70780285	-21946.3773264	1 9 
54104	2	-21920.70780285	-21946.3773264	1 9 
54105	2	-21920.70780285	-21946.3773264	1 9 
54106	2	-21920.70780285	-21946.3773264	1 9 
54107	2	-21920.8472697	-21946.37877007	1 9 
54108	2	-21920.8472697	-21946.37877007	1 9 
54109	2	-21920.8472697	-21946.37877007	1 9 
54110	2	-21920.8472697	-21946.37877007	1 9 
54111	2	-21920.8472697	-21946.37877007	1 9 
54112	3	-21925.02668237	-21952.09862779	4 6 9 
54113	3	-21923.91462701	-21950.98657242	1 9 13 
54114	3	-21925.02668237	-21952.09862779	4 6 9 
54115	3	-21924.61115934	-21952.00723876	4 6 9 
54116	2	-21920.23703434	-21946.08110932	2 9 
54117	2	-21920.23703434	-21946.08110932	2 9 
54118	2	-21920.23703434	-21946.08110932	2 9 
54119	2	-21926.58793499	-21952.43200997	6 9 
54120	1	-21923.41804858	-21947.50426564	9 
54121	2	-21921.4953691	-21946.9070662	1 9 
54122	2	-21921.4953691	-21946.9070662	1 9 
54123	2	-21921.4953691	-21946.9070662	1 9 
54124	2	-21924.89542133	-21950.30711843	3 9 
54125	2	-21924.89542133	-21950.30711843	3 9 
54126	2	-21923.07607451	-21948.48777161	4 9 
54127	2	-21923.07607451	-21948.48777161	4 9 
54128	2	-21922.31369833	-21947.95366893	4 9 
54129	2	-21922.18710252	-21947.98949269	4 9 
54130	2	-21922.18710252	-21947.98949269	4 9 
54131	2	-21922.18710252	-21947.98949269	4 9 
54132	2	-21922.84074653	-21948.21489728	4 9 
54133	2	-21922.84074653	-21948.21489728	4 9 
54134	2	-21922.84074653	-21948.21489728	4 9 
54135	2	-21922.84074653	-21948.21489728	4 9 
54136	2	-21921.88662635	-21948.28955571	4 9 
54137	2	-21922.66637528	-21948.06704781	4 9 
54138	3	-21923.68877995	-21950.62989753	1 9 15 
54139	2	-21921.0859945	-21946.48666703	1 9 
54140	2	-21921.07995664	-21946.48250554	1 9 
54141	2	-21921.07995664	-21946.48250554	1 9 
54142	2	-21921.07995664	-21946.48250554	1 9 
54143	1	-21923.66539533	-21947.31008632	9 
54144	2	-21920.70613711	-21946.11935479	2 9 
54145	2	-21921.0490963	-21946.46231398	1 9 
54146	2	-21921.22924398	-21946.66862582	2 9 
54147	2	-21922.29361264	-21948.61645091	2 9 
54148	2	-21922.25720606	-21948.18322634	1 9 
54149	2	-21921.91409498	-21947.84011527	2 9 
54150	3	-21922.26984386	-21952.31317223	1 9 11 
54151	4	-21923.51223944	-21954.90549453	1 9 10 14 
54152	3	-21922.2678327	-21950.59081784	1 8 9 
54153	2	-21920.34508638	-21946.65338567	1 9 
54154	2	-21920.34508638	-21946.65338567	1 9 
54155	2	-21920.34508638	-21946.65338567	1 9 
54156	2	-21920.34508638	-21946.65338567	1 9 
54157	2	-21920.34508638	-21946.65338567	1 9 
54158	2	-21920.34508638	-21946.65338567	1 9 
54159	2	-21920.34508638	-21946.65338567	1 9 
54160	2	-21920.34508638	-21946.65338567	1 9 
54161	2	-21920.31096605	-21946.70470706	1 9 
54162	2	-21920.31096605	-21946.70470706	1 9 
54163	2	-21920.22418921	-21946.85872787	1 9 
54164	2	-21920.74241972	-21946.37289945	1 9 
54165	2	-21920.74241972	-21946.37289945	1 9 
54166	2	-21920.74241972	-21946.37289945	1 9 
54167	2	-21920.74241972	-21946.37289945	1 9 
54168	2	-21920.79357506	-21946.3722546	1 9 
54169	2	-21920.79357506	-21946.3722546	1 9 
54170	2	-21920.79357506	-21946.3722546	1 9 
54171	2	-21921.24915299	-21946.62349267	1 9 
54172	2	-21921.24915299	-21946.62349267	1 9 
54173	2	-21920.98128918	-21946.42452688	1 9 
54174	2	-21920.98128918	-21946.42452688	1 9 
54175	2	-21920.57533996	-21946.42650917	1 9 
54176	3	-21922.52770408	-21951.45451971	1 2 9 
54177	2	-21920.0117885	-21947.39815908	1 9 
54178	2	-21920.0117885	-21947.39815908	1 9 
54179	2	-21920.0117885	-21947.39815908	1 9 
54180	2	-21921.59023573	-21948.97660631	4 9 
54181	2	-21921.59023573	-21948.97660631	4 9 
54182	1	-21923.4533083	-21947.43594443	9 
54183	1	-21923.70107917	-21947.32774298	9 
54184	1	-21923.70107917	-21947.32774298	9 
54185	2	-21920.36172667	-21946.63015031	1 9 
54186	2	-21921.32112478	-21946.69757479	1 9 
54187	2	-21922.0938104	-21947.871922	1 9 
54188	3	-21924.70125169	-21952.01980834	1 9 14 
54189	2	-21922.0938104	-21947.871922	1 9 
54190	2	-21920.29217889	-21946.73513328	1 9 
54191	2	-21920.29217889	-21946.73513328	1 9 
54192	2	-21921.4376178	-21946.83321142	1 9 
54193	2	-21920.085036	-21947.18369368	1 9 
54194	2	-21920.085036	-21947.18369368	1 9 
54195	2	-21921.84209223	-21947.42763975	1 9 
54196	2	-21921.51000755	-21946.92643807	1 9 
54197	2	-21921.51000755	-21946.92643807	1 9 
54198	3	-21924.62013898	-21951.57701454	1 9 10 
54199	3	-21925.24489486	-21952.44263565	1 9 12 
54200	2	-21921.94335152	-21947.60064727	1 9 
54201	2	-21921.88259854	-21947.49585597	1 9 
54202	2	-21921.88259854	-21947.49585597	1 9 
54203	1	-21924.06446326	-21947.91986278	9 
54204	1	-21923.61680203	-21947.30185932	9 
54205	2	-21920.98192012	-21946.42483533	1 9 
54206	2	-21920.49202486	-21946.03373605	2 9 
54207	2	-21920.83493152	-21946.37664271	1 9 
54208	2	-21920.83493152	-21946.37664271	1 9 
54209	2	-21920.83493152	-21946.37664271	1 9 
54210	2	-21920.49202486	-21946.03373605	2 9 
54211	2	-21920.49202486	-21946.03373605	2 9 
54212	2	-21920.04182689	-21946.2573589	2 9 
54213	2	-21920.04182689	-21946.2573589	2 9 
54214	3	-21922.30674618	-21950.06272323	2 9 14 
54215	3	-21923.53437016	-21950.45053907	2 9 10 
54216	2	-21920.87755391	-21946.25327778	2 9 
54217	2	-21920.87755391	-21946.25327778	2 9 
54218	2	-21920.05662461	-21946.23901528	2 9 
54219	3	-21924.51255363	-21951.54197575	2 8 9 
54220	2	-21920.52864039	-21946.04110918	2 9 
54221	2	-21920.28434679	-21946.05806332	2 9 
54222	2	-21920.28434679	-21946.05806332	2 9 
54223	2	-21920.28434679	-21946.05806332	2 9 
54224	2	-21920.28434679	-21946.05806332	2 9 
54225	2	-21920.49176004	-21946.03369451	2 9 
54226	3	-21921.52322578	-21949.4729253	2 3 9 
54227	1	-21923.84366385	-21947.48172764	9 
54228	2	-21921.09593684	-21946.49185856	2 9 
54229	2	-21920.01394899	-21946.29433051	2 9 
54230	2	-21920.88041412	-21946.25594068	2 9 
54231	2	-21920.88910167	-21946.26410964	2 9 
54232	2	-21920.83737693	-21946.21728937	2 9 
54233	2	-21920.83737693	-21946.21728937	2 9 
54234	2	-21921.02246915	-21946.40400979	2 9 
54235	2	-21921.02246915	-21946.40400979	2 9 
54236	2	-21921.02246915	-21946.40400979	2 9 
54237	2	-21921.02246915	-21946.40400979	2 9 
54238	2	-21920.59170647	-21946.06112776	2 9 
54239	2	-21920.59342598	-21946.06179859	2 9 
54240	2	-21919.77896477	-21946.74572725	2 9 
54241	2	-21919.77896477	-21946.74572725	2 9 
54242	2	-21919.77896477	-21946.74572725	2 9 
54243	2	-21919.77896477	-21946.74572725	2 9 
54244	2	-21919.77896477	-21946.74572725	2 9 
54245	2	-21919.77896477	-21946.74572725	2 9 
54246	3	-21921.87326542	-21950.38047294	2 9 10 
54247	2	-21919.77896477	-21946.74572725	2 9 
54248	3	-21923.3285001	-21950.40903922	2 9 11 
54249	2	-21920.4939489	-21946.03404299	2 9 
54250	2	-21920.4939489	-21946.03404299	2 9 
54251	2	-21920.4939489	-21946.03404299	2 9 
54252	2	-21920.4939489	-21946.03404299	2 9 
54253	3	-21922.95594034	-21950.03647947	2 9 10 
54254	2	-21920.24924859	-21946.07448068	2 9 
54255	2	-21920.24924859	-21946.07448068	2 9 
54256	2	-21920.24924859	-21946.07448068	2 9 
54257	2	-21919.94351226	-21946.4024164	2 9 
54258	2	-21920.50758754	-21946.03647669	2 9 
54259	2	-21921.95818031	-21948.1868463	4 9 
54260	2	-21919.92405378	-21946.4361534	2 9 
54261	2	-21919.92405378	-21946.4361534	2 9 
54262	2	-21919.92405378	-21946.4361534	2 9 
54263	3	-21921.46528775	-21949.51783241	2 3 9 
54264	2	-21924.92301702	-21950.3438378	3 9 
54265	1	-21923.88541518	-21947.54837804	9 
54266	2	-21923.10365026	-21948.52447103	4 9 
54267	2	-21923.10365026	-21948.52447103	4 9 
54268	2	-21922.90610348	-21948.28293197	4 9 
54269	2	-21920.54085656	-21946.04427638	2 9 
54270	2	-21921.05686423	-21946.44423924	2 9 
54271	2	-21921.63296385	-21947.31514062	2 9 
54272	1	-21924.11102935	-21948.0353482	9 
54273	1	-21924.11102935	-21948.0353482	9 
54274	2	-21920.66462603	-21946.3875803	1 9 
54275	2	-21921.22067082	-21946.59638591	1 9 
54276	2	-21921.22067082	-21946.59638591	1 9 
54277	2	-21921.22067082	-21946.59638591	1 9 
54278	2	-21922.80117377	-21948.17688886	4 9 
54279	2	-21922.64641697	-21948.05354671	4 9 
54280	2	-21922.64641697	-21948.05354671	4 9 
54281	2	-21923.02208479	-21948.41860815	4 9 
54282	2	-21922.08624518	-21948.05359958	4 9 
54283	2	-21922.08624518	-21948.05359958	4 9 
54284	2	-21921.82678426	-21948.39260641	4 9 
54285	2	-21922.76958137	-21948.14835463	4 9 
54286	2	-21922.76958137	-21948.14835463	4 9 
54287	3	-21923.7742162	-21950.69343451	2 8 9 
54288	2	-21920.84611779	-21946.22489105	2 9 
54289	2	-21920.84611779	-21946.22489105	2 9 
54290	2	-21920.93673331	-21946.31101203	2 9 
54291	2	-21920.20413651	-21946.10138474	2 9 
54292	2	-21922.22554087	-21947.97362839	4 9 
54293	3	-21922.71022548	-21949.99875804	2 6 9 
54294	2	-21920.32122644	-21946.04488852	2 9 
54295	2	-21921.91271044	-21947.83741174	2 9 
54296	1	-21924.25051104	-21948.41735442	9 
54297	1	-21924.25051104	-21948.41735442	9 
54298	1	-21924.33606889	-21948.67390678	9 
54299	3	-21925.39178978	-21953.02793063	2 6 9 
54300	3	-21925.39178978	-21953.02793063	2 6 9 
54301	2	-21921.64201575	-21947.3312204	2 9 
54302	2	-21922.5544943	-21949.18306559	2 9 
54303	2	-21922.5544943	-21949.18306559	2 9 
54304	2	-21925.17933239	-21950.72446945	3 9 
54305	2	-21930.8706876	-21956.3141356	8 11 
54306	2	-21924.9823851	-21950.4258331	3 9 
54307	1	-21923.60729229	-21947.30253545	9 
54308	1	-21924.06324017	-21947.91692173	9 
54309	1	-21924.06324017	-21947.91692173	9 
54310	1	-21924.06324017	-21947.91692173	9 
54311	1	-21924.17181314	-21948.19565368	9 
54312	2	-21920.71704992	-21946.126286	2 9 
54313	2	-21920.71704992	-21946.126286	2 9 
54314	2	-21921.15135993	-21946.56275197	2 9 
54315	2	-21921.15135993	-21946.56275197	2 9 
54316	2	-21920.5290469	-21946.04120895	2 9 
54317	2	-21920.5290469	-21946.04120895	2 9 
54318	2	-21919.88883893	-21946.50168759	2 9 
54319	3	-21922.70708133	-21950.66125504	2 9 12 
54320	2	-21919.96055177	-21946.37428044	2 9 
54321	2	-21920.5004869	-21946.0351534	2 9 
54322	2	-21920.5004869	-21946.0351534	2 9 
54323	2	-21920.5004869	-21946.0351534	2 9 
54324	2	-21920.5004869	-21946.0351534	2 9 
54325	2	-21920.5004869	-21946.0351534	2 9 
54326	2	-21920.75839443	-21946.15459625	2 9 
54327	2	-21920.75839443	-21946.15459625	2 9 
54328	2	-21920.75839443	-21946.15459625	2 9 
54329	1	-21923.69137121	-21947.32201787	9 
54330	3	-21925.96990486	-21953.63106636	3 8 9 
54331	2	-21925.81486558	-21952.07858079	9 14 
54332	2	-21924.45057818	-21950.71429339	8 9 
54333	2	-21920.32360225	-21946.0441791	2 9 
54334	2	-21920.68578024	-21946.10704516	2 9 
54335	2	-21920.32647983	-21946.04334208	2 9 
54336	2	-21920.28994522	-21946.05579849	2 9 
54337	2	-21920.28994522	-21946.05579849	2 9 
54338	2	-21920.28994522	-21946.05579849	2 9 
54339	2	-21920.28994522	-21946.05579849	2 9 
54340	2	-21920.28994522	-21946.05579849	2 9 
54341	2	-21924.03093551	-21949.79678879	3 9 
54342	2	-21923.77219862	-21950.00953277	3 9 
54343	2	-21924.35710185	-21949.81281037	3 9 
54344	1	-21923.55900165	-21947.31846764	9 
54345	1	-21923.58664478	-21947.30673397	9 
54346	2	-21920.92103265	-21946.39897976	1 9 
54347	2	-21921.83180896	-21947.41054036	1 9 
54348	2	-21921.56592376	-21947.00275514	1 9 
54349	2	-21922.3910171	-21948.44928525	1 9 
54350	2	-21922.3910171	-21948.44928525	1 9 
54351	2	-21920.89893367	-21946.39160919	1 9 
54352	2	-21920.89893367	-21946.39160919	1 9 
54353	2	-21920.89893367	-21946.39160919	1 9 
54354	2	-21920.55131666	-21946.44130525	1 9 
54355	2	-21920.20850034	-21946.09848893	2 9 
54356	2	-21920.20850034	-21946.09848893	2 9 
54357	2	-21920.76812743	-21946.16172233	2 9 
54358	2	-21920.76812743	-21946.16172233	2 9 
54359	1	-21923.68084067	-21947.31657765	9 
54360	1	-21923.68084067	-21947.31657765	9 
54361	1	-21923.68084067	-21947.31657765	9 
54362	2	-21919.90609285	-21946.46884695	2 9 
54363	1	-21923.25525929	-21948.06015547	9 
54364	4	-21924.86462757	-21954.31775343	2 9 12 15 
54365	2	-21923.64533591	-21950.20809001	3 9 
54366	2	-21923.64533591	-21950.20809001	3 9 
54367	2	-21923.64533591	-21950.20809001	3 9 
54368	4	-21925.66451773	-21954.30663698	2 9 12 15 
54369	2	-21920.30016355	-21946.05191104	2 9 
54370	2	-21920.89564237	-21946.27033954	2 9 
54371	2	-21920.89564237	-21946.27033954	2 9 
54372	2	-21920.89564237	-21946.27033954	2 9 
54373	2	-21925.98384007	-21951.42727443	9 12 
54374	1	-21923.91489406	-21947.6004705	9 
54375	1	-21923.76690562	-21947.38344584	9 
54376	1	-21923.76690562	-21947.38344584	9 
54377	1	-21923.76690562	-21947.38344584	9 
54378	1	-21923.76690562	-21947.38344584	9 
54379	2	-21926.55001643	-21952.67843671	8 9 
54380	1	-21924.55505054	-21949.38757489	9 
54381	2	-21922.86603361	-21949.45641588	1 9 
54382	2	-21922.86603361	-21949.45641588	1 9 
54383	2	-21922.86603361	-21949.45641588	1 9 
54384	2	-21920.61778508	-21946.40492365	1 9 
54385	2	-21921.43707055	-21946.83253169	1 9 
54386	2	-21921.46138267	-21946.86309781	1 9 
54387	2	-21920.76544688	-21946.37175688	1 9 
54388	2	-21921.2156752	-21946.5917656	1 9 
54389	2	-21921.235487	-21946.61032542	1 9 
54390	2	-21928.18713209	-21954.28369794	5 12 
54391	2	-21921.64094614	-21947.11064285	1 9 
54392	2	-21921.64094614	-21947.11064285	1 9 
54393	2	-21921.64094614	-21947.11064285	1 9 
54394	2	-21920.08650728	-21946.20460684	2 9 
54395	3	-21922.98944853	-21950.64799313	1 9 10 
54396	2	-21921.0343958	-21946.45334168	1 9 
54397	2	-21921.0343958	-21946.45334168	1 9 
54398	2	-21920.6466504	-21946.39345332	1 9 
54399	2	-21920.6466504	-21946.39345332	1 9 
54400	2	-21920.6466504	-21946.39345332	1 9 
54401	2	-21920.6466504	-21946.39345332	1 9 
54402	2	-21920.6466504	-21946.39345332	1 9 
54403	3	-21923.44993093	-21950.73717889	1 7 9 
54404	3	-21923.44993093	-21950.73717889	1 7 9 
54405	3	-21923.44993093	-21950.73717889	1 7 9 
54406	2	-21920.6466504	-21946.39345332	1 9 
54407	2	-21921.66422069	-21947.14532606	1 9 
54408	2	-21921.8410118	-21947.42583896	1 9 
54409	2	-21921.8410118	-21947.42583896	1 9 
54410	2	-21921.8410118	-21947.42583896	1 9 
54411	2	-21921.49793383	-21947.08276099	2 9 
54412	2	-21921.02457974	-21946.40643169	2 9 
54413	2	-21921.02457974	-21946.40643169	2 9 
54414	2	-21921.02457974	-21946.40643169	2 9 
54415	2	-21920.72966173	-21946.13458078	2 9 
54416	2	-21921.12348776	-21946.52662037	2 9 
54417	2	-21921.12348776	-21946.52662037	2 9 
54418	2	-21920.32343648	-21946.04422806	2 9 
54419	2	-21920.32343648	-21946.04422806	2 9 
54420	2	-21920.46345286	-21946.0302538	2 9 
54421	2	-21921.23874643	-21946.61343907	1 9 
54422	2	-21920.7578157	-21946.3719789	1 9 
54423	3	-21923.48637315	-21950.64098139	1 9 10 
54424	2	-21920.7578157	-21946.3719789	1 9 
54425	2	-21920.7578157	-21946.3719789	1 9 
54426	2	-21920.41493101	-21946.02909421	2 9 
54427	3	-21922.83662692	-21949.99123516	2 9 10 
54428	3	-21922.83662692	-21949.99123516	2 9 10 
54429	3	-21922.28005392	-21950.02436955	2 9 10 
54430	3	-21923.74341938	-21950.6645397	2 9 10 
54431	3	-21923.16175804	-21950.14959997	2 9 10 
54432	2	-21921.35855114	-21946.85913333	2 9 
54433	2	-21921.05403184	-21946.46542068	1 9 
54434	2	-21920.71107156	-21946.12246041	2 9 
54435	2	-21920.70891616	-21946.12109806	2 9 
54436	2	-21921.08644265	-21946.48697863	1 9 
54437	2	-21921.08644265	-21946.48697863	1 9 
54438	2	-21921.08644265	-21946.48697863	1 9 
54439	2	-21920.82127889	-21946.37472255	1 9 
54440	1	-21923.53727824	-21947.33286398	9 
54441	3	-21925.17547079	-21952.26935949	4 7 9 
54442	2	-21920.478376	-21946.03181965	2 9 
54443	2	-21920.478376	-21946.03181965	2 9 
54444	2	-21920.478376	-21946.03181965	2 9 
54445	3	-21922.92382317	-21950.07427832	2 9 15 
54446	3	-21923.66955933	-21950.60563308	1 8 9 
54447	2	-21922.68384808	-21948.07947679	4 9 
54448	2	-21922.68384808	-21948.07947679	4 9 
54449	2	-21922.57789587	-21948.01305952	4 9 
54450	2	-21920.6546574	-21946.08982105	2 9 
54451	2	-21920.6546574	-21946.08982105	2 9 
54452	2	-21920.6546574	-21946.08982105	2 9 
54453	2	-21920.6546574	-21946.08982105	2 9 
54454	1	-21923.62457356	-21947.30187929	9 
54455	1	-21923.62457356	-21947.30187929	9 
54456	1	-21923.62457356	-21947.30187929	9 
54457	1	-21923.69815245	-21947.3259462	9 
54458	1	-21923.69815245	-21947.3259462	9 
54459	3	-21922.79319117	-21949.71928787	2 3 9 
54460	2	-21921.83981181	-21947.42384005	1 9 
54461	3	-21924.10157492	-21951.16506487	2 5 9 
54462	2	-21920.51492698	-21946.03797189	2 9 
54463	2	-21920.51492698	-21946.03797189	2 9 
54464	2	-21920.51492698	-21946.03797189	2 9 
54465	2	-21920.51492698	-21946.03797189	2 9 
54466	2	-21921.39253728	-21946.91201087	2 9 
54467	2	-21921.39253728	-21946.91201087	2 9 
54468	2	-21920.9844887	-21946.36149738	2 9 
54469	2	-21921.67228371	-21947.15747045	1 9 
54470	2	-21921.1973387	-21946.57515598	1 9 
54471	2	-21920.49988207	-21946.47953406	1 9 
54472	2	-21920.49988207	-21946.47953406	1 9 
54473	2	-21920.49988207	-21946.47953406	1 9 
54474	2	-21920.49988207	-21946.47953406	1 9 
54475	2	-21920.15708522	-21946.13673721	2 9 
54476	2	-21920.15708522	-21946.13673721	2 9 
54477	3	-21924.97431023	-21951.89122445	1 5 9 
54478	3	-21923.89280147	-21950.80971569	2 9 11 
54479	3	-21923.80735849	-21950.72427271	2 8 9 
54480	2	-21927.472905	-21952.84937418	9 11 
54481	3	-21923.89280147	-21950.80971569	2 9 11 
54482	2	-21921.01331479	-21946.39357688	2 9 
54483	2	-21921.01331479	-21946.39357688	2 9 
54484	2	-21921.00866198	-21946.38831918	2 9 
54485	2	-21921.00866198	-21946.38831918	2 9 
54486	2	-21920.78347913	-21946.17331132	2 9 
